GeoName,Year,variable,value,pop_i,pop_j,euc_dist,per_cap_per_inc,Tot_emp,per_cap_per_inc_j,Tot_emp_j,Dest_fact,Orig_fact
Rhode Island,1,Washington,262,1053829,6827479,49.1707480648482,44663,591692,44670,3814305,38,46
Rhode Island,1,West Virginia,199,1053829,1856606,9.52689590947051,44663,591692,34121,909035,38,47
Rhode Island,1,Wisconsin,2,1053829,5705840,18.6565186027547,44663,591692,41170,3474418,38,48
Rhode Island,1,Wyoming,23,1053829,567491,35.9859683563583,44663,591692,49968,390303,38,49
Rhode Island,2,Alabama,20,1054893,4816632,17.6499276485593,46270,592978,35877,2503678,38,1
Rhode Island,2,Arizona,93,1054893,6556344,40.7531780318776,46270,592978,36125,3295537,38,2
Rhode Island,2,Arkansas,0,1054893,2952876,21.9295722269521,46270,592978,36231,1565142,38,3
Rhode Island,2,California,2146,1054893,37944551,48.2270711524096,46270,592978,48819,20666908,38,4
Rhode Island,2,Colorado,332,1054893,5193660,34.0656464799346,46270,592978,45660,3262925,38,5
Rhode Island,2,Connecticut,4170,1054893,3595211,1.13884813868618,46270,592978,64902,2223221,38,6
Rhode Island,2,Delaware,0,1054893,915518,4.75746912342643,46270,592978,44061,534261,38,7
Rhode Island,2,District of Columbia,313,1054893,635737,6.10247952674574,46270,592978,68310,834413,38,8
Rhode Island,2,Florida,2752,1054893,19302016,17.0081531363217,46270,592978,41106,10249024,38,9
Rhode Island,2,Georgia,168,1054893,9903580,14.9137675333664,46270,592978,37246,5384572,38,10
Rhode Island,2,Idaho,0,1054893,1595910,43.1545273182516,46270,592978,35177,883148,38,11
Rhode Island,2,Illinois,385,1054893,12883029,17.6846326000936,46270,592978,46048,7434661,38,12
Rhode Island,2,Indiana,0,1054893,6538989,14.7949084080496,46270,592978,39326,3642334,38,13
Rhode Island,2,Iowa,0,1054893,3076844,21.914296867352,46270,592978,42896,1993430,38,14
Rhode Island,2,Kansas,27,1054893,2886024,26.9828028002372,46270,592978,45108,1841393,38,15
Rhode Island,2,Kentucky,286,1054893,4387865,14.3185651993679,46270,592978,35741,2389363,38,16
Rhode Island,2,Louisiana,24,1054893,4602067,23.0047214102462,46270,592978,40545,2601174,38,17
Rhode Island,2,Maine,279,1054893,1328094,4.37491742447147,46270,592978,40276,796903,38,18
Rhode Island,2,Maryland,482,1054893,5888375,5.82597045865506,46270,592978,53534,3438880,38,19
Rhode Island,2,Massachusetts,11253,1054893,6664269,0.624923091889545,46270,592978,57322,4253327,38,20
Rhode Island,2,Michigan,230,1054893,9898289,13.1552054621781,46270,592978,39054,5234473,38,21
Rhode Island,2,Minnesota,131,1054893,5377500,23.1853371339012,46270,592978,47851,3505578,38,22
Rhode Island,2,Mississippi,0,1054893,2984599,20.1678199389022,46270,592978,33300,1519719,38,23
Rhode Island,2,Missouri,210,1054893,6026027,21.1517019710886,46270,592978,40120,3528129,38,24
Rhode Island,2,Montana,0,1054893,1004168,38.4287014946945,46270,592978,40303,633135,38,25
Rhode Island,2,Nebraska,188,1054893,1853691,28.2222489799084,46270,592978,46552,1251258,38,26
Rhode Island,2,Nevada,25,1054893,2744670,45.1268051279572,46270,592978,39650,1519198,38,27
Rhode Island,2,New Hampshire,611,1054893,1324677,1.99071797250507,46270,592978,50978,824361,38,28
Rhode Island,2,New Jersey,1219,1054893,8845671,3.42302846394961,46270,592978,55582,5053839,38,29
Rhode Island,2,New Mexico,36,1054893,2087715,35.277316136445,46270,592978,35723,1067211,38,30
Rhode Island,2,New York,3603,1054893,19574362,4.11047152382764,46270,592978,53982,11432840,38,31
Rhode Island,2,North Carolina,478,1054893,9751810,9.9275157851697,46270,592978,38959,5356443,38,32
Rhode Island,2,North Dakota,0,1054893,702227,29.4473753104469,46270,592978,55338,567388,38,33
Rhode Island,2,Ohio,63,1054893,11550971,11.2886433388034,46270,592978,40625,6605931,38,34
Rhode Island,2,Oklahoma,0,1054893,3819320,26.629997263458,46270,592978,41461,2211773,38,35
Rhode Island,2,Oregon,139,1054893,3900102,49.0175696955322,46270,592978,39591,2219899,38,36
Rhode Island,2,Pennsylvania,735,1054893,12769123,6.26458161054931,46270,592978,46011,7284519,38,37
Rhode Island,2,South Carolina,481,1054893,4719027,12.1350228357979,46270,592978,35558,2453282,38,39
Rhode Island,2,South Dakota,0,1054893,833859,28.7723305791283,46270,592978,45163,574966,38,40
Rhode Island,2,Tennessee,120,1054893,6455752,15.8724798921349,46270,592978,39285,3635195,38,41
Rhode Island,2,Texas,823,1054893,26084120,29.5808165053358,46270,592978,43407,15095912,38,42
Rhode Island,2,Utah,0,1054893,2854146,40.1592269375344,46270,592978,36130,1706060,38,43
Rhode Island,2,Vermont,53,1054893,626361,2.61116126449609,46270,592978,45334,421809,38,44
Rhode Island,2,Virginia,1008,1054893,8187456,8.40802207839095,46270,592978,49571,4856886,38,45
Rhode Island,2,Washington,287,1054893,6898599,49.1707480648482,46270,592978,47728,3909210,38,46
Rhode Island,2,West Virginia,0,1054893,1857446,9.52689590947051,46270,592978,35105,918927,38,47
Rhode Island,2,Wisconsin,135,1054893,5720825,18.6565186027547,46270,592978,43027,3499405,38,48
Rhode Island,2,Wyoming,21,1054893,576656,35.9859683563583,46270,592978,53491,396704,38,49
Rhode Island,3,Alabama,279,1055560,4831586,17.6499276485593,46205,602429,36099,2523338,38,1
Rhode Island,3,Arizona,22,1055560,6634690,40.7531780318776,46205,602429,36604,3371219,38,2
Rhode Island,3,Arkansas,0,1055560,2960459,21.9295722269521,46205,602429,36224,1569249,38,3
Rhode Island,3,California,2272,1055560,38253768,48.2270711524096,46205,602429,49312,21319995,38,4
Rhode Island,3,Colorado,0,1055560,5270774,34.0656464799346,46205,602429,47295,3356175,38,5
Rhode Island,3,Connecticut,2746,1055560,3595792,1.13884813868618,46205,602429,63539,2246561,38,6
Rhode Island,3,Delaware,337,1055560,924062,4.75746912342643,46205,602429,44315,544797,38,7
Rhode Island,3,District of Columbia,0,1055560,651559,6.10247952674574,46205,602429,67821,848226,38,8
Rhode Island,3,Florida,1731,1055560,19551678,17.0081531363217,46205,602429,40683,10539255,38,9
Rhode Island,3,Georgia,93,1055560,9975592,14.9137675333664,46205,602429,37541,5496783,38,10
Rhode Island,3,Idaho,44,1055560,1612053,43.1545273182516,46205,602429,36189,902866,38,11
Rhode Island,3,Illinois,323,1055560,12895778,17.6846326000936,46205,602429,47122,7503158,38,12
Rhode Island,3,Indiana,22,1055560,6570575,14.7949084080496,46205,602429,39635,3684125,38,13
Rhode Island,3,Iowa,0,1055560,3093935,21.914296867352,46205,602429,43460,2019480,38,14
Rhode Island,3,Kansas,0,1055560,2894306,26.9828028002372,46205,602429,45945,1869054,38,15
Rhode Island,3,Kentucky,0,1055560,4406906,14.3185651993679,46205,602429,35902,2407562,38,16
Rhode Island,3,Louisiana,792,1055560,4626040,23.0047214102462,46205,602429,40898,2641657,38,17
Rhode Island,3,Maine,418,1055560,1328543,4.37491742447147,46205,602429,40154,803641,38,18
Rhode Island,3,Maryland,1395,1055560,5925197,5.82597045865506,46205,602429,53039,3493921,38,19
Rhode Island,3,Massachusetts,9091,1055560,6715158,0.624923091889545,46205,602429,57362,4353568,38,20
Rhode Island,3,Michigan,613,1055560,9914802,13.1552054621781,46205,602429,39355,5323762,38,21
Rhode Island,3,Minnesota,377,1055560,5414722,23.1853371339012,46205,602429,47932,3556487,38,22
Rhode Island,3,Mississippi,387,1055560,2989839,20.1678199389022,46205,602429,33840,1532583,38,23
Rhode Island,3,Missouri,23,1055560,6042989,21.1517019710886,46205,602429,40308,3565922,38,24
Rhode Island,3,Montana,0,1055560,1014158,38.4287014946945,46205,602429,40152,641917,38,25
Rhode Island,3,Nebraska,491,1055560,1865813,28.2222489799084,46205,602429,46582,1266477,38,26
Rhode Island,3,Nevada,0,1055560,2776956,45.1268051279572,46205,602429,39271,1561388,38,27
Rhode Island,3,New Hampshire,1037,1055560,1327272,1.99071797250507,46205,602429,50721,835032,38,28
Rhode Island,3,New Jersey,1696,1055560,8857821,3.42302846394961,46205,602429,56048,5132846,38,29
Rhode Island,3,New Mexico,0,1055560,2092833,35.277316136445,46205,602429,35090,1075465,38,30
Rhode Island,3,New York,3856,1055560,19626488,4.11047152382764,46205,602429,54496,11619137,38,31
Rhode Island,3,North Carolina,740,1055560,9846717,9.9275157851697,46205,602429,38188,5437125,38,32
Rhode Island,3,North Dakota,0,1055560,723149,29.4473753104469,46205,602429,53738,587398,38,33
Rhode Island,3,Ohio,217,1055560,11579692,11.2886433388034,46205,602429,41087,6680769,38,34
Rhode Island,3,Oklahoma,0,1055560,3853891,26.629997263458,46205,602429,43090,2248291,38,35
Rhode Island,3,Oregon,6,1055560,3924110,49.0175696955322,46205,602429,40003,2259714,38,36
Rhode Island,3,Pennsylvania,2178,1055560,12779538,6.26458161054931,46205,602429,46400,7350854,38,37
Rhode Island,3,South Carolina,486,1055560,4766469,12.1350228357979,46205,602429,35713,2500792,38,39
Rhode Island,3,South Dakota,0,1055560,842751,28.7723305791283,46205,602429,45219,581384,38,40
Rhode Island,3,Tennessee,6,1055560,6496943,15.8724798921349,46205,602429,39406,3688630,38,41
Rhode Island,3,Texas,569,1055560,26479646,29.5808165053358,46205,602429,43797,15529989,38,42
Rhode Island,3,Utah,0,1055560,2898773,40.1592269375344,46205,602429,36715,1753371,38,43
Rhode Island,3,Vermont,857,1055560,626603,2.61116126449609,46205,602429,45912,425029,38,44
Rhode Island,3,Virginia,603,1055560,8255861,8.40802207839095,46205,602429,48838,4898765,38,45
Rhode Island,3,Washington,106,1055560,6966252,49.1707480648482,46205,602429,48280,3991724,38,46
Rhode Island,3,West Virginia,52,1055560,1854768,9.52689590947051,46205,602429,34929,913619,38,47
Rhode Island,3,Wisconsin,0,1055560,5738012,18.6565186027547,46205,602429,43176,3539937,38,48
Rhode Island,3,Wyoming,0,1055560,582620,35.9859683563583,46205,602429,52847,400402,38,49
Rhode Island,4,Alabama,347,1056511,4843737,17.6499276485593,48143,613133,37256,2551872,38,1
Rhode Island,4,Arizona,0,1056511,6732873,40.7531780318776,48143,613133,38232,3448173,38,2
Rhode Island,4,Arkansas,0,1056511,2968759,21.9295722269521,48143,613133,38247,1587414,38,3
Rhode Island,4,California,1387,1056511,38586706,48.2270711524096,48143,613133,52376,21997098,38,4
Rhode Island,4,Colorado,91,1056511,5352637,34.0656464799346,48143,613133,50687,3467519,38,5
Rhode Island,4,Connecticut,2180,1056511,3595697,1.13884813868618,48143,613133,66469,2266029,38,6
Rhode Island,4,Delaware,26,1056511,933131,4.75746912342643,48143,613133,45962,556517,38,7
Rhode Island,4,District of Columbia,0,1056511,663603,6.10247952674574,48143,613133,71217,860669,38,8
Rhode Island,4,Florida,1723,1056511,19853880,17.0081531363217,48143,613133,43123,10937166,38,9
Rhode Island,4,Georgia,1843,1056511,10071204,14.9137675333664,48143,613133,39786,5670735,38,10
Rhode Island,4,Idaho,0,1056511,1632248,43.1545273182516,48143,613133,37879,925519,38,11
Rhode Island,4,Illinois,233,1056511,12885092,17.6846326000936,48143,613133,49459,7613484,38,12
Rhode Island,4,Indiana,98,1056511,6596019,14.7949084080496,48143,613133,41083,3740428,38,13
Rhode Island,4,Iowa,80,1056511,3110643,21.914296867352,48143,613133,44783,2038926,38,14
Rhode Island,4,Kansas,153,1056511,2901861,26.9828028002372,48143,613133,46858,1895859,38,15
Rhode Island,4,Kentucky,251,1056511,4416992,14.3185651993679,48143,613133,37563,2440072,38,16
Rhode Island,4,Louisiana,488,1056511,4645938,23.0047214102462,48143,613133,42668,2684755,38,17
Rhode Island,4,Maine,417,1056511,1331217,4.37491742447147,48143,613133,41804,810868,38,18
Rhode Island,4,Maryland,557,1056511,5960064,5.82597045865506,48143,613133,54670,3537654,38,19
Rhode Island,4,Massachusetts,10765,1056511,6764864,0.624923091889545,48143,613133,59943,4447626,38,20
Rhode Island,4,Michigan,296,1056511,9932033,13.1552054621781,48143,613133,41141,5412041,38,21
Rhode Island,4,Minnesota,428,1056511,5452665,23.1853371339012,48143,613133,50243,3603717,38,22
Rhode Island,4,Mississippi,0,1056511,2991892,20.1678199389022,48143,613133,34530,1556753,38,23
Rhode Island,4,Missouri,60,1056511,6059130,21.1517019710886,48143,613133,41755,3596751,38,24
Rhode Island,4,Montana,0,1056511,1022657,38.4287014946945,48143,613133,41869,648873,38,25
Rhode Island,4,Nebraska,0,1056511,1879955,28.2222489799084,48143,613133,48937,1282745,38,26
Rhode Island,4,Nevada,44,1056511,2818935,45.1268051279572,48143,613133,41486,1608494,38,27
Rhode Island,4,New Hampshire,1007,1056511,1334257,1.99071797250507,48143,613133,52632,844499,38,28
Rhode Island,4,New Jersey,1404,1056511,8867277,3.42302846394961,48143,613133,58651,5206784,38,29
Rhode Island,4,New Mexico,0,1056511,2090236,35.277316136445,48143,613133,37196,1083772,38,30
Rhode Island,4,New York,3563,1056511,19653431,4.11047152382764,48143,613133,56751,11865518,38,31
Rhode Island,4,North Carolina,1426,1056511,9937295,9.9275157851697,48143,613133,40051,5568662,38,32
Rhode Island,4,North Dakota,0,1056511,738736,29.4473753104469,48143,613133,56212,606989,38,33
Rhode Island,4,Ohio,176,1056511,11606573,11.2886433388034,48143,613133,42740,6771468,38,34
Rhode Island,4,Oklahoma,64,1056511,3879187,26.629997263458,48143,613133,45531,2272885,38,35
Rhode Island,4,Oregon,44,1056511,3965447,49.0175696955322,48143,613133,42469,2323122,38,36
Rhode Island,4,Pennsylvania,1245,1056511,12792392,6.26458161054931,48143,613133,48418,7434313,38,37
Rhode Island,4,South Carolina,474,1056511,4826858,12.1350228357979,48143,613133,37599,2564448,38,39
Rhode Island,4,South Dakota,0,1056511,849670,28.7723305791283,48143,613133,46927,589296,38,40
Rhode Island,4,Tennessee,72,1056511,6544617,15.8724798921349,48143,613133,40778,3772332,38,41
Rhode Island,4,Texas,445,1056511,26963092,29.5808165053358,48143,613133,46312,16000512,38,42
Rhode Island,4,Utah,0,1056511,2938327,40.1592269375344,48143,613133,38505,1803953,38,43
Rhode Island,4,Vermont,93,1056511,625693,2.61116126449609,48143,613133,47766,428938,38,44
Rhode Island,4,Virginia,922,1056511,8315430,8.40802207839095,48143,613133,50734,4953354,38,45
Rhode Island,4,Washington,76,1056511,7057531,49.1707480648482,48143,613133,51481,4094309,38,46
Rhode Island,4,West Virginia,0,1056511,1850569,9.52689590947051,48143,613133,36131,911516,38,47
Rhode Island,4,Wisconsin,0,1056511,5753199,18.6565186027547,48143,613133,44930,3585838,38,48
Rhode Island,4,Wyoming,0,1056511,583159,35.9859683563583,48143,613133,56649,406343,38,49
Rhode Island,5,Alabama,39,1056886,4854803,17.6499276485593,49901,627028,38871,2587451,38,1
Rhode Island,5,Arizona,647,1056886,6832810,40.7531780318776,49901,627028,39699,3547627,38,2
Rhode Island,5,Arkansas,0,1056886,2979732,21.9295722269521,49901,627028,39491,1610805,38,3
Rhode Island,5,California,1879,1056886,38904296,48.2270711524096,49901,627028,55853,22687196,38,4
Rhode Island,5,Colorado,285,1056886,5454328,34.0656464799346,49901,627028,52219,3574243,38,5
Rhode Island,5,Connecticut,3861,1056886,3588561,1.13884813868618,49901,627028,68340,2288113,38,6
Rhode Island,5,Delaware,0,1056886,942065,4.75746912342643,49901,627028,47976,568952,38,7
Rhode Island,5,District of Columbia,6,1056886,677014,6.10247952674574,49901,627028,75277,873232,38,8
Rhode Island,5,Florida,4363,1056886,20219111,17.0081531363217,49901,627028,45251,11367160,38,9
Rhode Island,5,Georgia,191,1056886,10183353,14.9137675333664,49901,627028,41784,5832585,38,10
Rhode Island,5,Idaho,244,1056886,1652495,43.1545273182516,49901,627028,39748,949506,38,11
Rhode Island,5,Illinois,265,1056886,12859585,17.6846326000936,49901,627028,51751,7748868,38,12
Rhode Island,5,Indiana,53,1056886,6611442,14.7949084080496,49901,627028,42630,3796419,38,13
Rhode Island,5,Iowa,0,1056886,3122541,21.914296867352,49901,627028,46274,2059837,38,14
Rhode Island,5,Kansas,169,1056886,2910717,26.9828028002372,49901,627028,47315,1910954,38,15
Rhode Island,5,Kentucky,118,1056886,4429126,14.3185651993679,49901,627028,39172,2473915,38,16
Rhode Island,5,Louisiana,60,1056886,4666998,23.0047214102462,49901,627028,42878,2696590,38,17
Rhode Island,5,Maine,422,1056886,1329098,4.37491742447147,49901,627028,43595,816552,38,18
Rhode Island,5,Maryland,500,1056886,5988528,5.82597045865506,49901,627028,57007,3602936,38,19
Rhode Island,5,Massachusetts,12652,1056886,6797484,0.624923091889545,49901,627028,63588,4631417,38,20
Rhode Island,5,Michigan,61,1056886,9934483,13.1552054621781,49901,627028,43465,5501549,38,21
Rhode Island,5,Minnesota,58,1056886,5484002,23.1853371339012,49901,627028,52336,3662852,38,22
Rhode Island,5,Mississippi,37,1056886,2990231,20.1678199389022,49901,627028,35185,1568218,38,23
Rhode Island,5,Missouri,355,1056886,6075411,21.1517019710886,49901,627028,43127,3655804,38,24
Rhode Island,5,Montana,0,1056886,1031495,38.4287014946945,49901,627028,43583,660524,38,25
Rhode Island,5,Nebraska,0,1056886,1892059,28.2222489799084,49901,627028,50704,1302833,38,26
Rhode Island,5,Nevada,58,1056886,2868531,45.1268051279572,49901,627028,44290,1664658,38,27
Rhode Island,5,New Hampshire,690,1056886,1337480,1.99071797250507,49901,627028,54487,860657,38,28
Rhode Island,5,New Jersey,1380,1056886,8870312,3.42302846394961,49901,627028,61136,5303122,38,29
Rhode Island,5,New Mexico,0,1056886,2090071,35.277316136445,49901,627028,38306,1092255,38,30
Rhode Island,5,New York,2951,1056886,19657321,4.11047152382764,49901,627028,59235,12099185,38,31
Rhode Island,5,North Carolina,1140,1056886,10037218,9.9275157851697,49901,627028,41816,5695035,38,32
Rhode Island,5,North Dakota,0,1056886,755537,29.4473753104469,49901,627028,53657,597642,38,33
Rhode Island,5,Ohio,274,1056886,11622315,11.2886433388034,49901,627028,44386,6862127,38,34
Rhode Island,5,Oklahoma,0,1056886,3910518,26.629997263458,49901,627028,44181,2287598,38,35
Rhode Island,5,Oregon,394,1056886,4018542,49.0175696955322,49901,627028,45133,2391112,38,36
Rhode Island,5,Pennsylvania,1040,1056886,12789838,6.26458161054931,49901,627028,50387,7510351,38,37
Rhode Island,5,South Carolina,445,1056886,4896006,12.1350228357979,49901,627028,39413,2636738,38,39
Rhode Island,5,South Dakota,0,1056886,854663,28.7723305791283,49901,627028,48640,592591,38,40
Rhode Island,5,Tennessee,908,1056886,6595354,15.8724798921349,49901,627028,42599,3859507,38,41
Rhode Island,5,Texas,1164,1056886,27468531,29.5808165053358,49901,627028,46555,16414591,38,42
Rhode Island,5,Utah,427,1056886,2983626,40.1592269375344,49901,627028,40874,1865926,38,43
Rhode Island,5,Vermont,78,1056886,625810,2.61116126449609,49901,627028,49348,432508,38,44
Rhode Island,5,Virginia,356,1056886,8367303,8.40802207839095,49901,627028,52707,5060290,38,45
Rhode Island,5,Washington,636,1056886,7167287,49.1707480648482,49901,627028,53843,4199112,38,46
Rhode Island,5,West Virginia,27,1056886,1843332,9.52689590947051,49901,627028,37036,904242,38,47
Rhode Island,5,Wisconsin,0,1056886,5762927,18.6565186027547,49901,627028,46843,3624584,38,48
Rhode Island,5,Wyoming,0,1056886,586389,35.9859683563583,49901,627028,56745,406033,38,49
Rhode Island,6,Alabama,53,1057816,4866824,17.6499276485593,50604,632521,39509,2619796,38,1
Rhode Island,6,Arizona,360,1057816,6944767,40.7531780318776,50604,632521,40779,3645936,38,2
Rhode Island,6,Arkansas,91,1057816,2991815,21.9295722269521,50604,632521,40360,1629497,38,3
Rhode Island,6,California,1484,1057816,39149186,48.2270711524096,50604,632521,58074,23164907,38,4
Rhode Island,6,Colorado,421,1057816,5543844,34.0656464799346,50604,632521,52431,3667987,38,5
Rhode Island,6,Connecticut,4252,1057816,3579830,1.13884813868618,50604,632521,69886,2300038,38,6
Rhode Island,6,Delaware,23,1057816,949989,4.75746912342643,50604,632521,48781,578698,38,7
Rhode Island,6,District of Columbia,177,1057816,687576,6.10247952674574,50604,632521,77629,891545,38,8
Rhode Island,6,Florida,2778,1057816,20627237,17.0081531363217,50604,632521,46042,11673482,38,9
Rhode Island,6,Georgia,390,1057816,10308442,14.9137675333664,50604,632521,42868,5971967,38,10
Rhode Island,6,Idaho,0,1057816,1684036,43.1545273182516,50604,632521,40527,976764,38,11
Rhode Island,6,Illinois,621,1057816,12821709,17.6846326000936,50604,632521,52413,7799138,38,12
Rhode Island,6,Indiana,0,1057816,6637898,14.7949084080496,50604,632521,43648,3847689,38,13
Rhode Island,6,Iowa,307,1057816,3133210,21.914296867352,50604,632521,46520,2066316,38,14
Rhode Island,6,Kansas,0,1057816,2912977,26.9828028002372,50604,632521,47355,1916428,38,15
Rhode Island,6,Kentucky,41,1057816,4440306,14.3185651993679,50604,632521,39735,2498847,38,16
Rhode Island,6,Louisiana,0,1057816,4681346,23.0047214102462,50604,632521,42499,2690820,38,17
Rhode Island,6,Maine,209,1057816,1332348,4.37491742447147,50604,632521,44797,826669,38,18
Rhode Island,6,Maryland,623,1057816,6007014,5.82597045865506,50604,632521,58974,3655889,38,19
Rhode Island,6,Massachusetts,9077,1057816,6827280,0.624923091889545,50604,632521,65689,4709906,38,20
Rhode Island,6,Michigan,696,1057816,9954117,13.1552054621781,50604,632521,44621,5575625,38,21
Rhode Island,6,Minnesota,141,1057816,5525360,23.1853371339012,50604,632521,53058,3698285,38,22
Rhode Island,6,Mississippi,135,1057816,2990595,20.1678199389022,50604,632521,35640,1579873,38,23
Rhode Island,6,Missouri,87,1057816,6091384,21.1517019710886,50604,632521,44287,3700663,38,24
Rhode Island,6,Montana,84,1057816,1042137,38.4287014946945,50604,632521,43970,667815,38,25
Rhode Island,6,Nebraska,196,1057816,1906483,28.2222489799084,50604,632521,49593,1310866,38,26
Rhode Island,6,Nevada,97,1057816,2919555,45.1268051279572,50604,632521,45320,1725136,38,27
Rhode Island,6,New Hampshire,923,1057816,1343694,1.99071797250507,50604,632521,56455,873134,38,28
Rhode Island,6,New Jersey,631,1057816,8873584,3.42302846394961,50604,632521,62823,5391330,38,29
Rhode Island,6,New Mexico,0,1057816,2092555,35.277316136445,50604,632521,39008,1092500,38,30
Rhode Island,6,New York,2631,1057816,19636391,4.11047152382764,50604,632521,61391,12259144,38,31
Rhode Island,6,North Carolina,812,1057816,10161802,9.9275157851697,50604,632521,42787,5829015,38,32
Rhode Island,6,North Dakota,113,1057816,756114,29.4473753104469,50604,632521,51717,576908,38,33
Rhode Island,6,Ohio,318,1057816,11640060,11.2886433388034,50604,632521,45204,6931860,38,34
Rhode Island,6,Oklahoma,58,1057816,3928143,26.629997263458,50604,632521,41868,2286701,38,35
Rhode Island,6,Oregon,90,1057816,4093271,49.0175696955322,50604,632521,46548,2450362,38,36
Rhode Island,6,Pennsylvania,900,1057816,12788468,6.26458161054931,50604,632521,51793,7593966,38,37
Rhode Island,6,South Carolina,348,1057816,4963031,12.1350228357979,50604,632521,40527,2700035,38,39
Rhode Island,6,South Dakota,121,1057816,863693,28.7723305791283,50604,632521,48685,597414,38,40
Rhode Island,6,Tennessee,581,1057816,6651277,15.8724798921349,50604,632521,43591,3951095,38,41
Rhode Island,6,Texas,1079,1057816,27914064,29.5808165053358,50604,632521,45803,16685139,38,42
Rhode Island,6,Utah,60,1057816,3044241,40.1592269375344,50604,632521,42342,1933422,38,43
Rhode Island,6,Vermont,337,1057816,624366,2.61116126449609,50604,632521,50363,433924,38,44
Rhode Island,6,Virginia,714,1057816,8417651,8.40802207839095,50604,632521,53744,5142712,38,45
Rhode Island,6,Washington,399,1057816,7299961,49.1707480648482,50604,632521,55762,4310119,38,46
Rhode Island,6,West Virginia,0,1057816,1832435,9.52689590947051,50604,632521,37070,890105,38,47
Rhode Island,6,Wisconsin,325,1057816,5775170,18.6565186027547,50604,632521,47577,3658030,38,48
Rhode Island,6,Wyoming,0,1057816,585243,35.9859683563583,50604,632521,54073,398271,38,49
Rhode Island,7,Alabama,135,1056554,4877989,17.6499276485593,52600,637946,41000,2649260,38,1
Rhode Island,7,Arizona,101,1056554,7048088,40.7531780318776,52600,637946,42566,3740960,38,2
Rhode Island,7,Arkansas,175,1056554,3003855,21.9295722269521,52600,637946,41622,1640411,38,3
Rhode Island,7,California,2418,1056554,39337785,48.2270711524096,52600,637946,60581,23538609,38,4
Rhode Island,7,Colorado,425,1056554,5617421,34.0656464799346,52600,637946,55550,3759409,38,5
Rhode Island,7,Connecticut,3194,1056554,3575324,1.13884813868618,52600,637946,71699,2300325,38,6
Rhode Island,7,Delaware,0,1056554,957942,4.75746912342643,52600,637946,50738,584834,38,7
Rhode Island,7,District of Columbia,0,1056554,697079,6.10247952674574,52600,637946,78974,902759,38,8
Rhode Island,7,Florida,4010,1056554,20977089,17.0081531363217,52600,637946,48473,12085322,38,9
Rhode Island,7,Georgia,917,1056554,10417031,14.9137675333664,52600,637946,44865,6124558,38,10
Rhode Island,7,Idaho,34,1056554,1719745,43.1545273182516,52600,637946,42218,1007546,38,11
Rhode Island,7,Illinois,207,1056554,12779893,17.6846326000936,52600,637946,54247,7817318,38,12
Rhode Island,7,Indiana,247,1056554,6662068,14.7949084080496,52600,637946,45217,3901788,38,13
Rhode Island,7,Iowa,66,1056554,3143734,21.914296867352,52600,637946,47629,2062038,38,14
Rhode Island,7,Kansas,0,1056554,2910892,26.9828028002372,52600,637946,48846,1913506,38,15
Rhode Island,7,Kentucky,0,1056554,4455590,14.3185651993679,52600,637946,40874,2519631,38,16
Rhode Island,7,Louisiana,281,1056554,4673673,23.0047214102462,52600,637946,43903,2695724,38,17
Rhode Island,7,Maine,436,1056554,1335743,4.37491742447147,52600,637946,46525,834691,38,18
Rhode Island,7,Maryland,259,1056554,6028186,5.82597045865506,52600,637946,60714,3692575,38,19
Rhode Island,7,Massachusetts,11929,1056554,6863560,0.624923091889545,52600,637946,68405,4778377,38,20
Rhode Island,7,Michigan,193,1056554,9976752,13.1552054621781,52600,637946,45931,5630538,38,21
Rhode Island,7,Minnesota,0,1056554,5569283,23.1853371339012,52600,637946,54930,3735455,38,22
Rhode Island,7,Mississippi,166,1056554,2990674,20.1678199389022,52600,637946,36510,1589961,38,23
Rhode Island,7,Missouri,154,1056554,6111382,21.1517019710886,52600,637946,45307,3735898,38,24
Rhode Island,7,Montana,423,1056554,1053862,38.4287014946945,52600,637946,46138,674336,38,25
Rhode Island,7,Nebraska,0,1056554,1916998,28.2222489799084,52600,637946,50617,1317550,38,26
Rhode Island,7,Nevada,0,1056554,2972097,45.1268051279572,52600,637946,47615,1779792,38,27
Rhode Island,7,New Hampshire,492,1056554,1350395,1.99071797250507,52600,637946,58689,882286,38,28
Rhode Island,7,New Jersey,2331,1056554,8888147,3.42302846394961,52600,637946,64964,5448478,38,29
Rhode Island,7,New Mexico,77,1056554,2092844,35.277316136445,52600,637946,39727,1095372,38,30
Rhode Island,7,New York,2273,1056554,19593849,4.11047152382764,52600,637946,65799,12389041,38,31
Rhode Island,7,North Carolina,271,1056554,10275758,9.9275157851697,52600,637946,44376,5922721,38,32
Rhode Island,7,North Dakota,0,1056554,756755,29.4473753104469,52600,637946,52610,573075,38,33
Rhode Island,7,Ohio,99,1056554,11665706,11.2886433388034,52600,637946,46804,6988155,38,34
Rhode Island,7,Oklahoma,0,1056554,3933602,26.629997263458,52600,637946,43769,2290660,38,35
Rhode Island,7,Oregon,0,1056554,4147294,49.0175696955322,52600,637946,48719,2516074,38,36
Rhode Island,7,Pennsylvania,497,1056554,12794679,6.26458161054931,52600,637946,53277,7663502,38,37
Rhode Island,7,South Carolina,202,1056554,5027102,12.1350228357979,52600,637946,42178,2760166,38,39
Rhode Island,7,South Dakota,0,1056554,873732,28.7723305791283,52600,637946,49738,601300,38,40
