Destination,Year,Origin,Migration,Population: Destination,Population: Origin,Euclidean Distance,Per cap per inc: Destination,Total Employment: Destination,Per cap per inc: Origin,Total Employment: Origin
Tennessee,2016,New Mexico,159,6651277,2092555,19.8160627916129,43591,3951095,39008,1092500
Tennessee,2016,New York,4905,6651277,19636391,12.9567990907122,43591,3951095,61391,12259144
Tennessee,2016,North Carolina,5933,6651277,10161802,6.96981756471977,43591,3951095,42787,5829015
Tennessee,2016,North Dakota,61,6651277,756114,18.2805851757605,43591,3951095,51717,576908
Tennessee,2016,Ohio,7210,6651277,11640060,5.69313547735086,43591,3951095,45204,6931860
Tennessee,2016,Oklahoma,1486,6651277,3928143,11.1679246615338,43591,3951095,41868,2286701
Tennessee,2016,Oregon,647,6651277,4093271,35.1562947571476,43591,3951095,46548,2450362
Tennessee,2016,Pennsylvania,2723,6651277,12788468,9.91492869209066,43591,3951095,51793,7593966
Tennessee,2016,Rhode Island,0,6651277,1057816,15.8724798921349,43591,3951095,50604,632521
Tennessee,2016,South Carolina,2173,6651277,4963031,5.78068921149386,43591,3951095,40527,2700035
Tennessee,2016,South Dakota,207,6651277,863693,16.3307955256409,43591,3951095,48685,597414
Tennessee,2016,Texas,11827,6651277,27914064,13.7192908415148,43591,3951095,45803,16685139
Tennessee,2016,Utah,181,6651277,3044241,25.5728445853774,43591,3951095,42342,1933422
Tennessee,2016,Vermont,309,6651277,624366,15.9665752749601,43591,3951095,50363,433924
Tennessee,2016,Virginia,6681,6651277,8417651,7.64472470143855,43591,3951095,53744,5142712
Tennessee,2016,Washington,2187,6651277,7299961,35.9850539246857,43591,3951095,55762,4310119
Tennessee,2016,West Virginia,1249,6651277,1832435,6.37703844500048,43591,3951095,37070,890105
Tennessee,2016,Wisconsin,1309,6651277,5775170,9.52602447078405,43591,3951095,47577,3658030
Tennessee,2016,Wyoming,25,6651277,585243,22.3829237457787,43591,3951095,54073,398271
Tennessee,2017,Alabama,9523,6714748,4877989,3.09086542353073,45193,4032836,41000,2649260
Tennessee,2017,Arizona,2522,6714748,7048088,25.3684207012708,45193,4032836,42566,3740960
Tennessee,2017,Arkansas,5843,6714748,3003855,6.16842980089812,45193,4032836,41622,1640411
Tennessee,2017,California,7879,6714748,39337785,33.2977242599855,45193,4032836,60581,23538609
Tennessee,2017,Colorado,1823,6714748,5617421,19.4619647717224,45193,4032836,55550,3759409
Tennessee,2017,Connecticut,2013,6714748,3575324,14.7928290179193,45193,4032836,71699,2300325
Tennessee,2017,Delaware,648,6714748,957942,11.28952263373,45193,4032836,50738,584834
Tennessee,2017,District of Columbia,322,6714748,697079,9.81676052466973,45193,4032836,78974,902759
Tennessee,2017,Florida,19470,6714748,20977089,8.15550311005798,45193,4032836,48473,12085322
Tennessee,2017,Georgia,16865,6714748,10417031,4.31194221663055,45193,4032836,44865,6124558
Tennessee,2017,Idaho,562,6714748,1719745,29.5775817393297,45193,4032836,42218,1007546
Tennessee,2017,Illinois,12376,6714748,12779893,5.09673756180758,45193,4032836,54247,7817318
Tennessee,2017,Indiana,4745,6714748,6662068,4.06565440979203,45193,4032836,45217,3901788
Tennessee,2017,Iowa,334,6714748,3143734,9.48954281402906,45193,4032836,47629,2062038
Tennessee,2017,Kansas,1796,6714748,2910892,12.3233092597314,45193,4032836,48846,1913506
Tennessee,2017,Kentucky,13138,6714748,4455590,1.98781226297854,45193,4032836,40874,2519631
Tennessee,2017,Louisiana,2614,6714748,4673673,7.39757927925579,45193,4032836,43903,2695724
Tennessee,2017,Maine,586,6714748,1335743,19.5908472905979,45193,4032836,46525,834691
Tennessee,2017,Maryland,1497,6714748,6028186,10.0884686933869,45193,4032836,60714,3692575
Tennessee,2017,Massachusetts,1109,6714748,6863560,15.8759055417703,45193,4032836,68405,4778377
Tennessee,2017,Michigan,6535,6714748,9976752,7.83152536256907,45193,4032836,45931,5630538
Tennessee,2017,Minnesota,978,6714748,5569283,13.1585263258796,45193,4032836,54930,3735455
Tennessee,2017,Mississippi,8830,6714748,2990674,4.5379990715836,45193,4032836,36510,1589961
Tennessee,2017,Missouri,3819,6714748,6111382,6.63325213521524,45193,4032836,45307,3735898
Tennessee,2017,Montana,212,6714748,1053862,25.849540131979,45193,4032836,46138,674336
Tennessee,2017,Nebraska,515,6714748,1916998,14.6178389921378,45193,4032836,50617,1317550
Tennessee,2017,Nevada,854,6714748,2972097,30.5147574433283,45193,4032836,47615,1779792
Tennessee,2017,New Hampshire,0,6714748,1350395,16.7193057105202,45193,4032836,58689,882286
Tennessee,2017,New Jersey,1209,6714748,8888147,12.4632022880566,45193,4032836,64964,5448478
Tennessee,2017,New Mexico,1193,6714748,2092844,19.8160627916129,45193,4032836,39727,1095372
Tennessee,2017,New York,5413,6714748,19593849,12.9567990907122,45193,4032836,65799,12389041
Tennessee,2017,North Carolina,8892,6714748,10275758,6.96981756471977,45193,4032836,44376,5922721
Tennessee,2017,North Dakota,0,6714748,756755,18.2805851757605,45193,4032836,52610,573075
Tennessee,2017,Ohio,5934,6714748,11665706,5.69313547735086,45193,4032836,46804,6988155
Tennessee,2017,Oklahoma,2680,6714748,3933602,11.1679246615338,45193,4032836,43769,2290660
Tennessee,2017,Oregon,881,6714748,4147294,35.1562947571476,45193,4032836,48719,2516074
Tennessee,2017,Pennsylvania,4677,6714748,12794679,9.91492869209066,45193,4032836,53277,7663502
Tennessee,2017,Rhode Island,47,6714748,1056554,15.8724798921349,45193,4032836,52600,637946
Tennessee,2017,South Carolina,2911,6714748,5027102,5.78068921149386,45193,4032836,42178,2760166
Tennessee,2017,South Dakota,210,6714748,873732,16.3307955256409,45193,4032836,49738,601300
Tennessee,2017,Texas,12904,6714748,28291024,13.7192908415148,45193,4032836,48402,17102707
Tennessee,2017,Utah,652,6714748,3103540,25.5728445853774,45193,4032836,44142,1993340
Tennessee,2017,Vermont,235,6714748,625132,15.9665752749601,45193,4032836,51632,436223
Tennessee,2017,Virginia,11339,6714748,8471011,7.64472470143855,45193,4032836,55582,5218115
Tennessee,2017,Washington,1789,6714748,7427951,35.9850539246857,45193,4032836,58400,4429973
Tennessee,2017,West Virginia,996,6714748,1818683,6.37703844500048,45193,4032836,38891,888888
Tennessee,2017,Wisconsin,1426,6714748,5793147,9.52602447078405,45193,4032836,49239,3679343
Tennessee,2017,Wyoming,362,6714748,579994,22.3829237457787,45193,4032836,56421,398915
Tennessee,2018,Alabama,8547,6778180,4891628,3.09086542353073,47165,4118341,42676,2691497
Tennessee,2018,Arizona,2886,6778180,7164228,25.3684207012708,47165,4118341,44558,3853621
Tennessee,2018,Arkansas,4841,6778180,3012161,6.16842980089812,47165,4118341,43290,1657511
Tennessee,2018,California,9682,6778180,39437463,33.2977242599855,47165,4118341,63759,24086110
Tennessee,2018,Colorado,5410,6778180,5697155,19.4619647717224,47165,4118341,58836,3855474
Tennessee,2018,Connecticut,1784,6778180,3574561,14.7928290179193,47165,4118341,74791,2316626
Tennessee,2018,Delaware,53,6778180,966985,11.28952263373,47165,4118341,52848,597228
Tennessee,2018,District of Columbia,203,6778180,704147,9.81676052466973,47165,4118341,80943,914060
Tennessee,2018,Florida,26724,6778180,21254926,8.15550311005798,47165,4118341,50939,12547585
Tennessee,2018,Georgia,17439,6778180,10519389,4.31194221663055,47165,4118341,46921,6284607
Tennessee,2018,Idaho,148,6778180,1752074,29.5775817393297,47165,4118341,44514,1040434
Tennessee,2018,Illinois,9857,6778180,12724685,5.09673756180758,47165,4118341,57138,7880969
Tennessee,2018,Indiana,4928,6778180,6698481,4.06565440979203,47165,4118341,47300,3960510
Tennessee,2018,Iowa,588,6778180,3149900,9.48954281402906,47165,4118341,50154,2075928
Tennessee,2018,Kansas,796,6778180,2912748,12.3233092597314,47165,4118341,51236,1926040
Tennessee,2018,Kentucky,13720,6778180,4464273,1.98781226297854,47165,4118341,42309,2544758
Tennessee,2018,Louisiana,2226,6778180,4664450,7.39757927925579,47165,4118341,46159,2727693
Tennessee,2018,Maine,576,6778180,1340123,19.5908472905979,47165,4118341,48753,844922
Tennessee,2018,Maryland,1470,6778180,6042153,10.0884686933869,47165,4118341,62642,3751324
Tennessee,2018,Massachusetts,3592,6778180,6885720,15.8759055417703,47165,4118341,71768,4854274
Tennessee,2018,Michigan,4814,6778180,9987286,7.83152536256907,47165,4118341,47762,5713384
Tennessee,2018,Minnesota,375,6778180,5608762,13.1585263258796,47165,4118341,57346,3776390
Tennessee,2018,Mississippi,11641,6778180,2982879,4.5379990715836,47165,4118341,37828,1601728
Tennessee,2018,Missouri,5139,6778180,6125986,6.63325213521524,47165,4118341,47076,3776360
Tennessee,2018,Montana,122,6778180,1061818,25.849540131979,47165,4118341,48141,683974
Tennessee,2018,Nebraska,913,6778180,1925512,14.6178389921378,47165,4118341,52893,1329836
Tennessee,2018,Nevada,789,6778180,3030725,30.5147574433283,47165,4118341,49944,1847969
Tennessee,2018,New Hampshire,649,6778180,1355064,16.7193057105202,47165,4118341,61399,892389
Tennessee,2018,New Jersey,2231,6778180,8891730,12.4632022880566,47165,4118341,67801,5549186
Tennessee,2018,New Mexico,366,6778180,2093754,19.8160627916129,47165,4118341,41650,1110785
Tennessee,2018,New York,5312,6778180,19544098,12.9567990907122,47165,4118341,68609,12651360
Tennessee,2018,North Carolina,9388,6778180,10391358,6.96981756471977,47165,4118341,46172,6056769
Tennessee,2018,North Dakota,285,6778180,760062,18.2805851757605,47165,4118341,55643,578315
Tennessee,2018,Ohio,6273,6778180,11680892,5.69313547735086,47165,4118341,48728,7065741
Tennessee,2018,Oklahoma,2130,6778180,3943488,11.1679246615338,47165,4118341,45806,2310659
Tennessee,2018,Oregon,2314,6778180,4183538,35.1562947571476,47165,4118341,51479,2570026
Tennessee,2018,Pennsylvania,2504,6778180,12809107,9.91492869209066,47165,4118341,55996,7765629
Tennessee,2018,Rhode Island,183,6778180,1059338,15.8724798921349,47165,4118341,54377,648015
Tennessee,2018,South Carolina,6061,6778180,5091702,5.78068921149386,47165,4118341,43847,2846388
Tennessee,2018,South Dakota,1722,6778180,879386,16.3307955256409,47165,4118341,52592,609555
Tennessee,2018,Texas,12046,6778180,28624564,13.7192908415148,47165,4118341,51144,17605335
Tennessee,2018,Utah,1186,6778180,3155153,25.5728445853774,47165,4118341,46984,2068131
Tennessee,2018,Vermont,77,6778180,624802,15.9665752749601,47165,4118341,53493,437913
Tennessee,2018,Virginia,8172,6778180,8510920,7.64472470143855,47165,4118341,57898,5311110
Tennessee,2018,Washington,3245,6778180,7526793,35.9850539246857,47165,4118341,62185,4542520
Tennessee,2018,West Virginia,1705,6778180,1805953,6.37703844500048,47165,4118341,41154,897415
Tennessee,2018,Wisconsin,1492,6778180,5809319,9.52602447078405,47165,4118341,51611,3720997
Tennessee,2018,Wyoming,121,6778180,579054,22.3829237457787,47165,4118341,60537,404465
Tennessee,2019,Alabama,6294,6830325,4907965,3.09086542353073,48676,4205777,44102,2735740
Tennessee,2019,Arizona,1457,6830325,7291843,25.3684207012708,48676,4205777,45975,3969347
Tennessee,2019,Arkansas,5252,6830325,3020985,6.16842980089812,48676,4205777,44582,1673743
Tennessee,2019,California,11874,6830325,39437610,33.2977242599855,48676,4205777,66745,24602061
Tennessee,2019,Colorado,4674,6830325,5758486,19.4619647717224,48676,4205777,61159,3949744
Tennessee,2019,Connecticut,740,6830325,3566022,14.7928290179193,48676,4205777,77273,2331726
Tennessee,2019,Delaware,689,6830325,976668,11.28952263373,48676,4205777,54323,606694
Tennessee,2019,District of Columbia,157,6830325,708253,9.81676052466973,48676,4205777,83111,923009
Tennessee,2019,Florida,21539,6830325,21492056,8.15550311005798,48676,4205777,52391,12857048
Tennessee,2019,Georgia,12668,6830325,10628020,4.31194221663055,48676,4205777,48188,6418752
Tennessee,2019,Idaho,532,6830325,1789060,29.5775817393297,48676,4205777,45917,1071664
Tennessee,2019,Illinois,8607,6830325,12667017,5.09673756180758,48676,4205777,58786,7962884
Tennessee,2019,Indiana,5630,6830325,6731010,4.06565440979203,48676,4205777,48687,4006907
Tennessee,2019,Iowa,857,6830325,3159596,9.48954281402906,48676,4205777,51791,2093635
Tennessee,2019,Kansas,1204,6830325,2912635,12.3233092597314,48676,4205777,53439,1945791
Tennessee,2019,Kentucky,11500,6830325,4472345,1.98781226297854,48676,4205777,43724,2572457
Tennessee,2019,Louisiana,1964,6830325,4658285,7.39757927925579,48676,4205777,47363,2745180
Tennessee,2019,Maine,339,6830325,1345770,19.5908472905979,48676,4205777,50575,856302
Tennessee,2019,Maryland,1744,6830325,6054954,10.0884686933869,48676,4205777,64541,3803930
Tennessee,2019,Massachusetts,1109,6830325,6894883,15.8759055417703,48676,4205777,74161,4936751
Tennessee,2019,Michigan,6548,6830325,9984795,7.83152536256907,48676,4205777,49238,5772831
Tennessee,2019,Minnesota,1215,6830325,5640053,13.1585263258796,48676,4205777,58830,3819497
Tennessee,2019,Mississippi,12011,6830325,2978227,4.5379990715836,48676,4205777,38887,1617430
Tennessee,2019,Missouri,2492,6830325,6140475,6.63325213521524,48676,4205777,48631,3821914
Tennessee,2019,Montana,700,6830325,1070123,25.849540131979,48676,4205777,49684,695247
Tennessee,2019,Nebraska,419,6830325,1932571,14.6178389921378,48676,4205777,54567,1342465
Tennessee,2019,Nevada,2101,6830325,3090771,30.5147574433283,48676,4205777,50985,1902080
Tennessee,2019,New Hampshire,297,6830325,1360783,16.7193057105202,48676,4205777,63452,904939
Tennessee,2019,New Jersey,2382,6830325,8891258,12.4632022880566,48676,4205777,70399,5635957
Tennessee,2019,New Mexico,1094,6830325,2099634,19.8160627916129,48676,4205777,43268,1130618
Tennessee,2019,New York,6594,6830325,19463131,12.9567990907122,48676,4205777,71682,12873579
Tennessee,2019,North Carolina,13551,6830325,10501384,6.96981756471977,48676,4205777,47706,6188601
Tennessee,2019,North Dakota,0,6830325,763724,18.2805851757605,48676,4205777,57108,586904
Tennessee,2019,Ohio,5547,6830325,11696507,5.69313547735086,48676,4205777,50167,7142330
Tennessee,2019,Oklahoma,935,6830325,3960676,11.1679246615338,48676,4205777,47297,2336794
Tennessee,2019,Oregon,1453,6830325,4216116,35.1562947571476,48676,4205777,53212,2619624
Tennessee,2019,Pennsylvania,1833,6830325,12798883,9.91492869209066,48676,4205777,58046,7873779
Tennessee,2019,Rhode Island,399,6830325,1058158,15.8724798921349,48676,4205777,56426,656527
Tennessee,2019,South Carolina,4872,6830325,5157702,5.78068921149386,48676,4205777,45359,2901536
Tennessee,2019,South Dakota,490,6830325,887127,16.3307955256409,48676,4205777,53812,617232
Tennessee,2019,Texas,15068,6830325,28986794,13.7192908415148,48676,4205777,52829,18024338
Tennessee,2019,Utah,1240,6830325,3203383,25.5728445853774,48676,4205777,48978,2127017
Tennessee,2019,Vermont,336,6830325,624046,15.9665752749601,48676,4205777,55288,441120
Tennessee,2019,Virginia,8040,6830325,8556642,7.64472470143855,48676,4205777,59509,5407314
Tennessee,2019,Washington,3821,6830325,7614024,35.9850539246857,48676,4205777,64766,4647252
Tennessee,2019,West Virginia,1235,6830325,1795263,6.37703844500048,48676,4205777,42242,895190
Tennessee,2019,Wisconsin,1188,6830325,5824581,9.52602447078405,48676,4205777,53207,3753460
Tennessee,2019,Wyoming,46,6830325,580116,22.3829237457787,48676,4205777,62044,412765
Texas,2011,Alabama,8747,25645504,4799642,12.5925259082707,41245,14681432,34991,2497933
Texas,2011,Arizona,20073,25645504,6473416,12.6268754117857,41245,14681432,34968,3239045
Texas,2011,Arkansas,16461,25645504,2941038,7.70982543555441,41245,14681432,33856,1561948
Texas,2011,California,58992,25645504,37636311,21.0626935461848,41245,14681432,46177,19986021
Texas,2011,Colorado,19126,25645504,5121900,9.73572855366528,41245,14681432,43568,3204078
Texas,2011,Connecticut,2927,25645504,3588632,28.4903498544906,41245,14681432,63793,2206269
Texas,2011,Delaware,884,25645504,907590,25.0036472938152,41245,14681432,43881,530400
Texas,2011,District of Columbia,2276,25645504,620290,23.5359535214772,41245,14681432,67366,826761
Texas,2011,Florida,35777,25645504,19055607,17.088992996962,41245,14681432,40126,10036634
Texas,2011,Georgia,17401,25645504,9803630,15.9490676177417,41245,14681432,36572,5325616
Texas,2011,Idaho,4379,25645504,1584272,20.0181004181745,41245,14681432,33506,878541
Texas,2011,Illinois,15064,25645504,12867783,13.2922477400433,41245,14681432,44139,7376100
Texas,2011,Indiana,10265,25645504,6517250,15.5537137240855,41245,14681432,37646,3590196
Texas,2011,Iowa,3236,25645504,3066772,12.0969507420193,41245,14681432,40942,1975960
Texas,2011,Kansas,12766,25645504,2869677,7.06410312120172,41245,14681432,42709,1819044
Texas,2011,Kentucky,6616,25645504,4370817,15.3071861029411,41245,14681432,34616,2368202
Texas,2011,Louisiana,25513,25645504,4576244,7.37535295347929,41245,14681432,38701,2564944
Texas,2011,Maine,1357,25645504,1328473,33.1716013786408,41245,14681432,39462,794389
Texas,2011,Maryland,9443,25645504,5840241,23.8077584957843,41245,14681432,52426,3394831
Texas,2011,Massachusetts,5035,25645504,6614218,29.5627334094148,41245,14681432,55296,4175311
Texas,2011,Michigan,15654,25645504,9883053,18.996902261976,41245,14681432,37506,5165348
Texas,2011,Minnesota,7691,25645504,5346620,15.6629299611626,41245,14681432,45345,3469201
Texas,2011,Mississippi,6048,25645504,2979147,9.76971133779001,41245,14681432,32155,1509941
Texas,2011,Missouri,13473,25645504,6011182,9.72651430644498,41245,14681432,38334,3506571
Texas,2011,Montana,537,25645504,997518,18.6437811740281,41245,14681432,38172,623175
Texas,2011,Nebraska,3837,25645504,1840914,10.049659898884,41245,14681432,45420,1232457
Texas,2011,Nevada,7793,25645504,2713114,19.0072214010511,41245,14681432,38546,1501839
Texas,2011,New Hampshire,459,25645504,1320444,30.3358079157951,41245,14681432,48915,818789
Texas,2011,New Jersey,7578,25645504,8828552,26.1789862456626,41245,14681432,53691,5018505
Texas,2011,New Mexico,15225,25645504,2080707,7.36473109080742,41245,14681432,34998,1064267
Texas,2011,New York,26155,25645504,19499921,26.4564196762681,41245,14681432,51494,11294064
Texas,2011,North Carolina,14956,25645504,9658913,20.3803655992403,41245,14681432,36759,5292814
Texas,2011,North Dakota,809,25645504,685526,15.9974102186749,41245,14681432,47966,529779
Texas,2011,Ohio,12315,25645504,11545735,18.7571196319921,41245,14681432,39063,6521658
Texas,2011,Oklahoma,19302,25645504,3788824,4.49187426378878,41245,14681432,39033,2158874
Texas,2011,Oregon,3743,25645504,3872672,24.5867028099686,41245,14681432,37812,2201553
Texas,2011,Pennsylvania,9107,25645504,12747052,23.5084763603711,41245,14681432,44201,7217098
