GeoName,Year,variable,value,pop_i,pop_j,euc_dist,In_Mig,per_cap_per_inc,Tot_emp,Out_Mig,Net_Mig,per_cap_per_inc_j,Tot_emp_j
Ohio,2016,District of Columbia,784,11640060,687576,5.93787943752693,194456,45204,6931860,211339,-16883,77629,891545
Ohio,2016,Florida,15087,11640060,20627237,11.6456111713477,194456,45204,6931860,211339,-16883,46042,11673482
Ohio,2016,Georgia,3987,11640060,10308442,7.67000064331744,194456,45204,6931860,211339,-16883,42868,5971967
Ohio,2016,Idaho,31,11640060,1684036,32.1317305046587,194456,45204,6931860,211339,-16883,40527,976764
Ohio,2016,Illinois,12463,11640060,12821709,6.41233374740405,194456,45204,6931860,211339,-16883,52413,7799138
Ohio,2016,Indiana,11578,11640060,6637898,3.50657544952554,194456,45204,6931860,211339,-16883,43648,3847689
Ohio,2016,Iowa,389,11640060,3133210,10.8574830625181,194456,45204,6931860,211339,-16883,46520,2066316
Ohio,2016,Kansas,1622,11640060,2912977,15.694445143884,194456,45204,6931860,211339,-16883,47355,1916428
Ohio,2016,Kentucky,10952,11640060,4440306,3.72514285236933,194456,45204,6931860,211339,-16883,39735,2498847
Ohio,2016,Louisiana,2017,11640060,4681346,13.0299917266233,194456,45204,6931860,211339,-16883,42499,2690820
Ohio,2016,Maine,509,11640060,1332348,14.4830084941362,194456,45204,6931860,211339,-16883,44797,826669
Ohio,2016,Maryland,2611,11640060,6007014,6.14405077793163,194456,45204,6931860,211339,-16883,58974,3655889
Ohio,2016,Massachusetts,2462,11640060,6827280,11.1400125856532,194456,45204,6931860,211339,-16883,65689,4709906
Ohio,2016,Michigan,13107,11640060,9954117,3.68035209265011,194456,45204,6931860,211339,-16883,44621,5575625
Ohio,2016,Minnesota,2793,11640060,5525360,12.9997537500849,194456,45204,6931860,211339,-16883,53058,3698285
Ohio,2016,Mississippi,605,11640060,2990595,10.203753840569,194456,45204,6931860,211339,-16883,35640,1579873
Ohio,2016,Missouri,2206,11640060,6091384,9.87645669604064,194456,45204,6931860,211339,-16883,44287,3700663
Ohio,2016,Montana,617,11640060,1042137,27.6885209344989,194456,45204,6931860,211339,-16883,43970,667815
Ohio,2016,Nebraska,410,11640060,1906483,17.0655591087413,194456,45204,6931860,211339,-16883,49593,1310866
Ohio,2016,Nevada,2132,11640060,2919555,33.8780508713941,194456,45204,6931860,211339,-16883,45320,1725136
Ohio,2016,New Hampshire,1068,11640060,1343694,11.7150365847112,194456,45204,6931860,211339,-16883,56455,873134
Ohio,2016,New Jersey,4520,11640060,8873584,8.12998575245304,194456,45204,6931860,211339,-16883,62823,5391330
Ohio,2016,New Mexico,551,11640060,2092555,24.0457407143463,194456,45204,6931860,211339,-16883,39008,1092500
Ohio,2016,New York,9518,11640060,19636391,7.75253009596917,194456,45204,6931860,211339,-16883,61391,12259144
Ohio,2016,North Carolina,8822,11640060,10161802,5.84636065408865,194456,45204,6931860,211339,-16883,42787,5829015
Ohio,2016,North Dakota,292,11640060,756114,19.0723142044986,194456,45204,6931860,211339,-16883,51717,576908
Ohio,2016,Oklahoma,2210,11640060,3928143,15.4527586055035,194456,45204,6931860,211339,-16883,41868,2286701
Ohio,2016,Oregon,1483,11640060,4093271,37.9408167050415,194456,45204,6931860,211339,-16883,46548,2450362
Ohio,2016,Pennsylvania,14425,11640060,12788468,5.02438415519364,194456,45204,6931860,211339,-16883,51793,7593966
Ohio,2016,Rhode Island,667,11640060,1057816,11.2886433388034,194456,45204,6931860,211339,-16883,50604,632521
Ohio,2016,South Carolina,2487,11640060,4963031,6.6581435333109,194456,45204,6931860,211339,-16883,40527,2700035
Ohio,2016,South Dakota,217,11640060,863693,17.9262489576292,194456,45204,6931860,211339,-16883,48685,597414
Ohio,2016,Tennessee,7805,11640060,6651277,5.69313547735086,194456,45204,6931860,211339,-16883,43591,3951095
Ohio,2016,Texas,8712,11640060,27914064,18.7571196319921,194456,45204,6931860,211339,-16883,45803,16685139
Ohio,2016,Utah,1622,11640060,3044241,28.904343282995,194456,45204,6931860,211339,-16883,42342,1933422
Ohio,2016,Vermont,435,11640060,624366,10.8112831925567,194456,45204,6931860,211339,-16883,50363,433924
Ohio,2016,Virginia,5844,11640060,8417651,4.79384868336012,194456,45204,6931860,211339,-16883,53744,5142712
Ohio,2016,Washington,3423,11640060,7299961,38.3013339133844,194456,45204,6931860,211339,-16883,55762,4310119
Ohio,2016,West Virginia,8726,11640060,1832435,2.73021078826317,194456,45204,6931860,211339,-16883,37070,890105
Ohio,2016,Wisconsin,1660,11640060,5775170,8.42768901302444,194456,45204,6931860,211339,-16883,47577,3658030
Ohio,2016,Wyoming,179,11640060,585243,24.9089884208178,194456,45204,6931860,211339,-16883,54073,398271
Ohio,2017,Alabama,2487,11665706,4877989,8.51861258777688,198565,46804,6988155,204978,-6413,41000,2649260
Ohio,2017,Arizona,3143,11665706,7048088,29.4907396318958,198565,46804,6988155,204978,-6413,42566,3740960
Ohio,2017,Arkansas,683,11665706,3003855,11.0532255610523,198565,46804,6988155,204978,-6413,41622,1640411
Ohio,2017,California,11286,11665706,39337785,36.9461925195497,198565,46804,6988155,204978,-6413,60581,23538609
Ohio,2017,Colorado,3209,11665706,5617421,22.7944285544999,198565,46804,6988155,204978,-6413,55550,3759409
Ohio,2017,Connecticut,2478,11665706,3575324,10.1520221743238,198565,46804,6988155,204978,-6413,71699,2300325
Ohio,2017,Delaware,406,11665706,957942,7.40550714362465,198565,46804,6988155,204978,-6413,50738,584834
Ohio,2017,District of Columbia,1165,11665706,697079,5.93787943752693,198565,46804,6988155,204978,-6413,78974,902759
Ohio,2017,Florida,15843,11665706,20977089,11.6456111713477,198565,46804,6988155,204978,-6413,48473,12085322
Ohio,2017,Georgia,6133,11665706,10417031,7.67000064331744,198565,46804,6988155,204978,-6413,44865,6124558
Ohio,2017,Idaho,660,11665706,1719745,32.1317305046587,198565,46804,6988155,204978,-6413,42218,1007546
Ohio,2017,Illinois,9676,11665706,12779893,6.41233374740405,198565,46804,6988155,204978,-6413,54247,7817318
Ohio,2017,Indiana,10007,11665706,6662068,3.50657544952554,198565,46804,6988155,204978,-6413,45217,3901788
Ohio,2017,Iowa,1687,11665706,3143734,10.8574830625181,198565,46804,6988155,204978,-6413,47629,2062038
Ohio,2017,Kansas,2169,11665706,2910892,15.694445143884,198565,46804,6988155,204978,-6413,48846,1913506
Ohio,2017,Kentucky,15435,11665706,4455590,3.72514285236933,198565,46804,6988155,204978,-6413,40874,2519631
Ohio,2017,Louisiana,823,11665706,4673673,13.0299917266233,198565,46804,6988155,204978,-6413,43903,2695724
Ohio,2017,Maine,369,11665706,1335743,14.4830084941362,198565,46804,6988155,204978,-6413,46525,834691
Ohio,2017,Maryland,4416,11665706,6028186,6.14405077793163,198565,46804,6988155,204978,-6413,60714,3692575
Ohio,2017,Massachusetts,3030,11665706,6863560,11.1400125856532,198565,46804,6988155,204978,-6413,68405,4778377
Ohio,2017,Michigan,11424,11665706,9976752,3.68035209265011,198565,46804,6988155,204978,-6413,45931,5630538
Ohio,2017,Minnesota,1362,11665706,5569283,12.9997537500849,198565,46804,6988155,204978,-6413,54930,3735455
Ohio,2017,Mississippi,573,11665706,2990674,10.203753840569,198565,46804,6988155,204978,-6413,36510,1589961
Ohio,2017,Missouri,2515,11665706,6111382,9.87645669604064,198565,46804,6988155,204978,-6413,45307,3735898
Ohio,2017,Montana,439,11665706,1053862,27.6885209344989,198565,46804,6988155,204978,-6413,46138,674336
Ohio,2017,Nebraska,619,11665706,1916998,17.0655591087413,198565,46804,6988155,204978,-6413,50617,1317550
Ohio,2017,Nevada,847,11665706,2972097,33.8780508713941,198565,46804,6988155,204978,-6413,47615,1779792
Ohio,2017,New Hampshire,692,11665706,1350395,11.7150365847112,198565,46804,6988155,204978,-6413,58689,882286
Ohio,2017,New Jersey,3252,11665706,8888147,8.12998575245304,198565,46804,6988155,204978,-6413,64964,5448478
Ohio,2017,New Mexico,525,11665706,2092844,24.0457407143463,198565,46804,6988155,204978,-6413,39727,1095372
Ohio,2017,New York,13157,11665706,19593849,7.75253009596917,198565,46804,6988155,204978,-6413,65799,12389041
Ohio,2017,North Carolina,7847,11665706,10275758,5.84636065408865,198565,46804,6988155,204978,-6413,44376,5922721
Ohio,2017,North Dakota,350,11665706,756755,19.0723142044986,198565,46804,6988155,204978,-6413,52610,573075
Ohio,2017,Oklahoma,936,11665706,3933602,15.4527586055035,198565,46804,6988155,204978,-6413,43769,2290660
Ohio,2017,Oregon,854,11665706,4147294,37.9408167050415,198565,46804,6988155,204978,-6413,48719,2516074
Ohio,2017,Pennsylvania,15666,11665706,12794679,5.02438415519364,198565,46804,6988155,204978,-6413,53277,7663502
Ohio,2017,Rhode Island,177,11665706,1056554,11.2886433388034,198565,46804,6988155,204978,-6413,52600,637946
Ohio,2017,South Carolina,3714,11665706,5027102,6.6581435333109,198565,46804,6988155,204978,-6413,42178,2760166
Ohio,2017,South Dakota,26,11665706,873732,17.9262489576292,198565,46804,6988155,204978,-6413,49738,601300
Ohio,2017,Tennessee,6127,11665706,6714748,5.69313547735086,198565,46804,6988155,204978,-6413,45193,4032836
Ohio,2017,Texas,12108,11665706,28291024,18.7571196319921,198565,46804,6988155,204978,-6413,48402,17102707
Ohio,2017,Utah,2100,11665706,3103540,28.904343282995,198565,46804,6988155,204978,-6413,44142,1993340
Ohio,2017,Vermont,364,11665706,625132,10.8112831925567,198565,46804,6988155,204978,-6413,51632,436223
Ohio,2017,Virginia,5224,11665706,8471011,4.79384868336012,198565,46804,6988155,204978,-6413,55582,5218115
Ohio,2017,Washington,2960,11665706,7427951,38.3013339133844,198565,46804,6988155,204978,-6413,58400,4429973
Ohio,2017,West Virginia,7343,11665706,1818683,2.73021078826317,198565,46804,6988155,204978,-6413,38891,888888
Ohio,2017,Wisconsin,2011,11665706,5793147,8.42768901302444,198565,46804,6988155,204978,-6413,49239,3679343
Ohio,2017,Wyoming,248,11665706,579994,24.9089884208178,198565,46804,6988155,204978,-6413,56421,398915
Ohio,2018,Alabama,1744,11680892,4891628,8.51861258777688,196091,48728,7065741,206262,-10171,42676,2691497
Ohio,2018,Arizona,2432,11680892,7164228,29.4907396318958,196091,48728,7065741,206262,-10171,44558,3853621
Ohio,2018,Arkansas,583,11680892,3012161,11.0532255610523,196091,48728,7065741,206262,-10171,43290,1657511
Ohio,2018,California,8799,11680892,39437463,36.9461925195497,196091,48728,7065741,206262,-10171,63759,24086110
Ohio,2018,Colorado,2216,11680892,5697155,22.7944285544999,196091,48728,7065741,206262,-10171,58836,3855474
Ohio,2018,Connecticut,2510,11680892,3574561,10.1520221743238,196091,48728,7065741,206262,-10171,74791,2316626
Ohio,2018,Delaware,996,11680892,966985,7.40550714362465,196091,48728,7065741,206262,-10171,52848,597228
Ohio,2018,District of Columbia,789,11680892,704147,5.93787943752693,196091,48728,7065741,206262,-10171,80943,914060
Ohio,2018,Florida,15037,11680892,21254926,11.6456111713477,196091,48728,7065741,206262,-10171,50939,12547585
Ohio,2018,Georgia,5178,11680892,10519389,7.67000064331744,196091,48728,7065741,206262,-10171,46921,6284607
Ohio,2018,Idaho,334,11680892,1752074,32.1317305046587,196091,48728,7065741,206262,-10171,44514,1040434
Ohio,2018,Illinois,9797,11680892,12724685,6.41233374740405,196091,48728,7065741,206262,-10171,57138,7880969
Ohio,2018,Indiana,14252,11680892,6698481,3.50657544952554,196091,48728,7065741,206262,-10171,47300,3960510
Ohio,2018,Iowa,2395,11680892,3149900,10.8574830625181,196091,48728,7065741,206262,-10171,50154,2075928
Ohio,2018,Kansas,803,11680892,2912748,15.694445143884,196091,48728,7065741,206262,-10171,51236,1926040
Ohio,2018,Kentucky,16598,11680892,4464273,3.72514285236933,196091,48728,7065741,206262,-10171,42309,2544758
Ohio,2018,Louisiana,1463,11680892,4664450,13.0299917266233,196091,48728,7065741,206262,-10171,46159,2727693
Ohio,2018,Maine,761,11680892,1340123,14.4830084941362,196091,48728,7065741,206262,-10171,48753,844922
Ohio,2018,Maryland,2272,11680892,6042153,6.14405077793163,196091,48728,7065741,206262,-10171,62642,3751324
Ohio,2018,Massachusetts,3415,11680892,6885720,11.1400125856532,196091,48728,7065741,206262,-10171,71768,4854274
Ohio,2018,Michigan,15409,11680892,9987286,3.68035209265011,196091,48728,7065741,206262,-10171,47762,5713384
Ohio,2018,Minnesota,1405,11680892,5608762,12.9997537500849,196091,48728,7065741,206262,-10171,57346,3776390
Ohio,2018,Mississippi,2527,11680892,2982879,10.203753840569,196091,48728,7065741,206262,-10171,37828,1601728
Ohio,2018,Missouri,3410,11680892,6125986,9.87645669604064,196091,48728,7065741,206262,-10171,47076,3776360
Ohio,2018,Montana,677,11680892,1061818,27.6885209344989,196091,48728,7065741,206262,-10171,48141,683974
Ohio,2018,Nebraska,1796,11680892,1925512,17.0655591087413,196091,48728,7065741,206262,-10171,52893,1329836
Ohio,2018,Nevada,1460,11680892,3030725,33.8780508713941,196091,48728,7065741,206262,-10171,49944,1847969
Ohio,2018,New Hampshire,28,11680892,1355064,11.7150365847112,196091,48728,7065741,206262,-10171,61399,892389
Ohio,2018,New Jersey,3585,11680892,8891730,8.12998575245304,196091,48728,7065741,206262,-10171,67801,5549186
Ohio,2018,New Mexico,1148,11680892,2093754,24.0457407143463,196091,48728,7065741,206262,-10171,41650,1110785
Ohio,2018,New York,9067,11680892,19544098,7.75253009596917,196091,48728,7065741,206262,-10171,68609,12651360
Ohio,2018,North Carolina,5818,11680892,10391358,5.84636065408865,196091,48728,7065741,206262,-10171,46172,6056769
Ohio,2018,North Dakota,221,11680892,760062,19.0723142044986,196091,48728,7065741,206262,-10171,55643,578315
Ohio,2018,Oklahoma,35,11680892,3943488,15.4527586055035,196091,48728,7065741,206262,-10171,45806,2310659
Ohio,2018,Oregon,1737,11680892,4183538,37.9408167050415,196091,48728,7065741,206262,-10171,51479,2570026
Ohio,2018,Pennsylvania,16881,11680892,12809107,5.02438415519364,196091,48728,7065741,206262,-10171,55996,7765629
Ohio,2018,Rhode Island,42,11680892,1059338,11.2886433388034,196091,48728,7065741,206262,-10171,54377,648015
Ohio,2018,South Carolina,4605,11680892,5091702,6.6581435333109,196091,48728,7065741,206262,-10171,43847,2846388
Ohio,2018,South Dakota,134,11680892,879386,17.9262489576292,196091,48728,7065741,206262,-10171,52592,609555
Ohio,2018,Tennessee,5467,11680892,6778180,5.69313547735086,196091,48728,7065741,206262,-10171,47165,4118341
Ohio,2018,Texas,8189,11680892,28624564,18.7571196319921,196091,48728,7065741,206262,-10171,51144,17605335
Ohio,2018,Utah,1922,11680892,3155153,28.904343282995,196091,48728,7065741,206262,-10171,46984,2068131
Ohio,2018,Vermont,314,11680892,624802,10.8112831925567,196091,48728,7065741,206262,-10171,53493,437913
Ohio,2018,Virginia,6695,11680892,8510920,4.79384868336012,196091,48728,7065741,206262,-10171,57898,5311110
Ohio,2018,Washington,2032,11680892,7526793,38.3013339133844,196091,48728,7065741,206262,-10171,62185,4542520
Ohio,2018,West Virginia,6260,11680892,1805953,2.73021078826317,196091,48728,7065741,206262,-10171,41154,897415
Ohio,2018,Wisconsin,2778,11680892,5809319,8.42768901302444,196091,48728,7065741,206262,-10171,51611,3720997
Ohio,2018,Wyoming,75,11680892,579054,24.9089884208178,196091,48728,7065741,206262,-10171,60537,404465
Ohio,2019,Alabama,1203,11696507,4907965,8.51861258777688,204487,50167,7142330,191206,13281,44102,2735740
Ohio,2019,Arizona,3591,11696507,7291843,29.4907396318958,204487,50167,7142330,191206,13281,45975,3969347
Ohio,2019,Arkansas,1195,11696507,3020985,11.0532255610523,204487,50167,7142330,191206,13281,44582,1673743
Ohio,2019,California,12277,11696507,39437610,36.9461925195497,204487,50167,7142330,191206,13281,66745,24602061
Ohio,2019,Colorado,3905,11696507,5758486,22.7944285544999,204487,50167,7142330,191206,13281,61159,3949744
Ohio,2019,Connecticut,3076,11696507,3566022,10.1520221743238,204487,50167,7142330,191206,13281,77273,2331726
Ohio,2019,Delaware,205,11696507,976668,7.40550714362465,204487,50167,7142330,191206,13281,54323,606694
Ohio,2019,District of Columbia,306,11696507,708253,5.93787943752693,204487,50167,7142330,191206,13281,83111,923009
Ohio,2019,Florida,16590,11696507,21492056,11.6456111713477,204487,50167,7142330,191206,13281,52391,12857048
Ohio,2019,Georgia,7669,11696507,10628020,7.67000064331744,204487,50167,7142330,191206,13281,48188,6418752
Ohio,2019,Idaho,327,11696507,1789060,32.1317305046587,204487,50167,7142330,191206,13281,45917,1071664
Ohio,2019,Illinois,7615,11696507,12667017,6.41233374740405,204487,50167,7142330,191206,13281,58786,7962884
Ohio,2019,Indiana,12714,11696507,6731010,3.50657544952554,204487,50167,7142330,191206,13281,48687,4006907
Ohio,2019,Iowa,1005,11696507,3159596,10.8574830625181,204487,50167,7142330,191206,13281,51791,2093635
Ohio,2019,Kansas,1318,11696507,2912635,15.694445143884,204487,50167,7142330,191206,13281,53439,1945791
Ohio,2019,Kentucky,17884,11696507,4472345,3.72514285236933,204487,50167,7142330,191206,13281,43724,2572457
Ohio,2019,Louisiana,538,11696507,4658285,13.0299917266233,204487,50167,7142330,191206,13281,47363,2745180
Ohio,2019,Maine,251,11696507,1345770,14.4830084941362,204487,50167,7142330,191206,13281,50575,856302
Ohio,2019,Maryland,2889,11696507,6054954,6.14405077793163,204487,50167,7142330,191206,13281,64541,3803930
Ohio,2019,Massachusetts,2304,11696507,6894883,11.1400125856532,204487,50167,7142330,191206,13281,74161,4936751
Ohio,2019,Michigan,14049,11696507,9984795,3.68035209265011,204487,50167,7142330,191206,13281,49238,5772831
Ohio,2019,Minnesota,1540,11696507,5640053,12.9997537500849,204487,50167,7142330,191206,13281,58830,3819497
Ohio,2019,Mississippi,1413,11696507,2978227,10.203753840569,204487,50167,7142330,191206,13281,38887,1617430
Ohio,2019,Missouri,3289,11696507,6140475,9.87645669604064,204487,50167,7142330,191206,13281,48631,3821914
Ohio,2019,Montana,599,11696507,1070123,27.6885209344989,204487,50167,7142330,191206,13281,49684,695247
Ohio,2019,Nebraska,691,11696507,1932571,17.0655591087413,204487,50167,7142330,191206,13281,54567,1342465
Ohio,2019,Nevada,2525,11696507,3090771,33.8780508713941,204487,50167,7142330,191206,13281,50985,1902080
Ohio,2019,New Hampshire,493,11696507,1360783,11.7150365847112,204487,50167,7142330,191206,13281,63452,904939
Ohio,2019,New Jersey,5205,11696507,8891258,8.12998575245304,204487,50167,7142330,191206,13281,70399,5635957
Ohio,2019,New Mexico,848,11696507,2099634,24.0457407143463,204487,50167,7142330,191206,13281,43268,1130618
Ohio,2019,New York,8780,11696507,19463131,7.75253009596917,204487,50167,7142330,191206,13281,71682,12873579
Ohio,2019,North Carolina,4799,11696507,10501384,5.84636065408865,204487,50167,7142330,191206,13281,47706,6188601
Ohio,2019,North Dakota,1354,11696507,763724,19.0723142044986,204487,50167,7142330,191206,13281,57108,586904
Ohio,2019,Oklahoma,696,11696507,3960676,15.4527586055035,204487,50167,7142330,191206,13281,47297,2336794
Ohio,2019,Oregon,1972,11696507,4216116,37.9408167050415,204487,50167,7142330,191206,13281,53212,2619624
Ohio,2019,Pennsylvania,16792,11696507,12798883,5.02438415519364,204487,50167,7142330,191206,13281,58046,7873779
Ohio,2019,Rhode Island,108,11696507,1058158,11.2886433388034,204487,50167,7142330,191206,13281,56426,656527
Ohio,2019,South Carolina,3247,11696507,5157702,6.6581435333109,204487,50167,7142330,191206,13281,45359,2901536
Ohio,2019,South Dakota,722,11696507,887127,17.9262489576292,204487,50167,7142330,191206,13281,53812,617232
Ohio,2019,Tennessee,4196,11696507,6830325,5.69313547735086,204487,50167,7142330,191206,13281,48676,4205777
Ohio,2019,Texas,13564,11696507,28986794,18.7571196319921,204487,50167,7142330,191206,13281,52829,18024338
Ohio,2019,Utah,2629,11696507,3203383,28.904343282995,204487,50167,7142330,191206,13281,48978,2127017
Ohio,2019,Vermont,582,11696507,624046,10.8112831925567,204487,50167,7142330,191206,13281,55288,441120
Ohio,2019,Virginia,5339,11696507,8556642,4.79384868336012,204487,50167,7142330,191206,13281,59509,5407314
Ohio,2019,Washington,2155,11696507,7614024,38.3013339133844,204487,50167,7142330,191206,13281,64766,4647252
Ohio,2019,West Virginia,6056,11696507,1795263,2.73021078826317,204487,50167,7142330,191206,13281,42242,895190
Ohio,2019,Wisconsin,3490,11696507,5824581,8.42768901302444,204487,50167,7142330,191206,13281,53207,3753460
Ohio,2019,Wyoming,492,11696507,580116,24.9089884208178,204487,50167,7142330,191206,13281,62044,412765
Oklahoma,2011,Alabama,591,3788824,4799642,11.0393904009315,107601,39033,2158874,79708,27893,34991,2497933
Oklahoma,2011,Arizona,3770,3788824,6473416,14.2148117073148,107601,39033,2158874,79708,27893,34968,3239045
Oklahoma,2011,Arkansas,6894,3788824,2941038,5.11492932346503,107601,39033,2158874,79708,27893,33856,1561948
Oklahoma,2011,California,8233,3788824,37636311,22.1659369988978,107601,39033,2158874,79708,27893,46177,19986021
Oklahoma,2011,Colorado,3273,3788824,5121900,8.73479909159404,107601,39033,2158874,79708,27893,43568,3204078
Oklahoma,2011,Connecticut,97,3788824,3588632,25.5075353655305,107601,39033,2158874,79708,27893,63793,2206269
Oklahoma,2011,Delaware,66,3788824,907590,22.269486334,107601,39033,2158874,79708,27893,43881,530400
Oklahoma,2011,District of Columbia,191,3788824,620290,20.7593936737493,107601,39033,2158874,79708,27893,67366,826761
Oklahoma,2011,Florida,6056,3788824,19055607,16.5314498728613,107601,39033,2158874,79708,27893,40126,10036634
Oklahoma,2011,Georgia,3514,3788824,9803630,14.3648178332703,107601,39033,2158874,79708,27893,36572,5325616
Oklahoma,2011,Idaho,21,3788824,1584272,19.2795159940939,107601,39033,2158874,79708,27893,33506,878541
Oklahoma,2011,Illinois,2179,3788824,12867783,9.44129917492826,107601,39033,2158874,79708,27893,44139,7376100
Oklahoma,2011,Indiana,2113,3788824,6517250,12.0363633854595,107601,39033,2158874,79708,27893,37646,3590196
Oklahoma,2011,Iowa,580,3788824,3066772,7.62894379881402,107601,39033,2158874,79708,27893,40942,1975960
Oklahoma,2011,Kansas,4626,3788824,2869677,3.02941148065994,107601,39033,2158874,79708,27893,42709,1819044
Oklahoma,2011,Kentucky,1398,3788824,4370817,12.374250637712,107601,39033,2158874,79708,27893,34616,2368202
Oklahoma,2011,Louisiana,1934,3788824,4576244,7.13300951829424,107601,39033,2158874,79708,27893,38701,2564944
Oklahoma,2011,Maine,271,3788824,1328473,29.9266314608663,107601,39033,2158874,79708,27893,39462,794389
Oklahoma,2011,Maryland,432,3788824,5840241,21.0196015470298,107601,39033,2158874,79708,27893,52426,3394831
Oklahoma,2011,Massachusetts,160,3788824,6614218,26.5374593827294,107601,39033,2158874,79708,27893,55296,4175311
Oklahoma,2011,Michigan,1038,3788824,9883053,15.1147192780503,107601,39033,2158874,79708,27893,37506,5165348
Oklahoma,2011,Minnesota,497,3788824,5346620,11.1996223364771,107601,39033,2158874,79708,27893,45345,3469201
Oklahoma,2011,Mississippi,199,3788824,2979147,8.33851474236086,107601,39033,2158874,79708,27893,32155,1509941
Oklahoma,2011,Missouri,5781,3788824,6011182,5.74988086773703,107601,39033,2158874,79708,27893,38334,3506571
Oklahoma,2011,Montana,803,3788824,997518,16.6854776805077,107601,39033,2158874,79708,27893,38172,623175
Oklahoma,2011,Nebraska,1979,3788824,1840914,6.37406464226146,107601,39033,2158874,79708,27893,45420,1232457
Oklahoma,2011,Nevada,705,3788824,2713114,19.5150847175356,107601,39033,2158874,79708,27893,38546,1501839
Oklahoma,2011,New Hampshire,0,3788824,1320444,27.1669852129439,107601,39033,2158874,79708,27893,48915,818789
Oklahoma,2011,New Jersey,391,3788824,8828552,23.3061686679127,107601,39033,2158874,79708,27893,53691,5018505
Oklahoma,2011,New Mexico,403,3788824,2080707,8.67825590052613,107601,39033,2158874,79708,27893,34998,1064267
Oklahoma,2011,New York,1858,3788824,19499921,23.2012401689831,107601,39033,2158874,79708,27893,51494,11294064
Oklahoma,2011,North Carolina,1322,3788824,9658913,18.1282821079816,107601,39033,2158874,79708,27893,36759,5292814
Oklahoma,2011,North Dakota,928,3788824,685526,12.2268114090744,107601,39033,2158874,79708,27893,47966,529779
Oklahoma,2011,Ohio,1608,3788824,11545735,15.4527586055035,107601,39033,2158874,79708,27893,39063,6521658
Oklahoma,2011,Oregon,917,3788824,3872672,24.5141053781495,107601,39033,2158874,79708,27893,37812,2201553
Oklahoma,2011,Pennsylvania,1116,3788824,12747052,20.40638744577,107601,39033,2158874,79708,27893,44201,7217098
Oklahoma,2011,Rhode Island,152,3788824,1053829,26.629997263458,107601,39033,2158874,79708,27893,44663,591692
Oklahoma,2011,South Carolina,2015,3788824,4672655,16.6964093795721,107601,39033,2158874,79708,27893,34068,2427409
Oklahoma,2011,South Dakota,600,3788824,823740,9.26176391887959,107601,39033,2158874,79708,27893,44604,566480
Oklahoma,2011,Tennessee,1700,3788824,6400298,11.1679246615338,107601,39033,2158874,79708,27893,37610,3589041
Oklahoma,2011,Texas,31595,3788824,25645504,4.49187426378878,107601,39033,2158874,79708,27893,41245,14681432
Oklahoma,2011,Utah,587,3788824,2814797,14.6552748615248,107601,39033,2158874,79708,27893,34193,1664426
Oklahoma,2011,Vermont,0,3788824,627197,26.2567088164418,107601,39033,2158874,79708,27893,43774,416949
Oklahoma,2011,Virginia,1013,3788824,8102437,18.7246788618607,107601,39033,2158874,79708,27893,47764,4802678
Oklahoma,2011,Washington,1246,3788824,6827479,25.7772938158966,107601,39033,2158874,79708,27893,44670,3814305
Oklahoma,2011,West Virginia,44,3788824,1856606,17.1692794497739,107601,39033,2158874,79708,27893,34121,909035
Oklahoma,2011,Wisconsin,942,3788824,5705840,11.7514596761357,107601,39033,2158874,79708,27893,41170,3474418
Oklahoma,2011,Wyoming,1763,3788824,567491,12.484454040153,107601,39033,2158874,79708,27893,49968,390303
Oklahoma,2012,Alabama,1030,3819320,4816632,11.0393904009315,107504,41461,2211773,101142,6362,35877,2503678
Oklahoma,2012,Arizona,2974,3819320,6556344,14.2148117073148,107504,41461,2211773,101142,6362,36125,3295537
Oklahoma,2012,Arkansas,5777,3819320,2952876,5.11492932346503,107504,41461,2211773,101142,6362,36231,1565142
Oklahoma,2012,California,8950,3819320,37944551,22.1659369988978,107504,41461,2211773,101142,6362,48819,20666908
Oklahoma,2012,Colorado,4717,3819320,5193660,8.73479909159404,107504,41461,2211773,101142,6362,45660,3262925
Oklahoma,2012,Connecticut,0,3819320,3595211,25.5075353655305,107504,41461,2211773,101142,6362,64902,2223221
Oklahoma,2012,Delaware,380,3819320,915518,22.269486334,107504,41461,2211773,101142,6362,44061,534261
Oklahoma,2012,District of Columbia,151,3819320,635737,20.7593936737493,107504,41461,2211773,101142,6362,68310,834413
Oklahoma,2012,Florida,5011,3819320,19302016,16.5314498728613,107504,41461,2211773,101142,6362,41106,10249024
Oklahoma,2012,Georgia,2581,3819320,9903580,14.3648178332703,107504,41461,2211773,101142,6362,37246,5384572
Oklahoma,2012,Idaho,905,3819320,1595910,19.2795159940939,107504,41461,2211773,101142,6362,35177,883148
Oklahoma,2012,Illinois,1100,3819320,12883029,9.44129917492826,107504,41461,2211773,101142,6362,46048,7434661
Oklahoma,2012,Indiana,1490,3819320,6538989,12.0363633854595,107504,41461,2211773,101142,6362,39326,3642334
Oklahoma,2012,Iowa,1088,3819320,3076844,7.62894379881402,107504,41461,2211773,101142,6362,42896,1993430
Oklahoma,2012,Kansas,7065,3819320,2886024,3.02941148065994,107504,41461,2211773,101142,6362,45108,1841393
Oklahoma,2012,Kentucky,1354,3819320,4387865,12.374250637712,107504,41461,2211773,101142,6362,35741,2389363
