GeoName,Year,In_Mig,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,per_cap_per_inc,per_inc,pop,Tot_emp,Out_Mig,Net_Mig,GeoAbb
Rhode Island,2017,36682,135,101,175,2418,425,3194,0,0,4010,917,34,207,247,66,0,0,281,436,259,11929,193,0,166,154,423,0,0,492,2331,77,2273,271,0,99,0,0,497,0,202,0,295,980,211,93,1643,1215,0,233,0,52600,55574.7,1056554,637946,29945,6737,RI
Rhode Island,2018,32841,183,50,0,2219,504,4791,0,45,657,739,42,293,0,0,0,86,0,606,521,11413,151,0,0,287,0,37,42,677,1038,43,3252,673,173,623,0,87,422,0,43,0,0,960,194,134,1278,501,0,77,0,54377,57603.7,1059338,648015,31385,1456,RI
Rhode Island,2019,34984,0,423,0,1854,238,2561,16,0,3084,84,0,624,150,413,0,148,53,475,243,12742,49,0,49,135,0,17,0,290,1420,51,2359,887,0,441,0,387,1538,0,680,0,136,1597,186,428,863,144,83,136,0,56426,59707.2,1058158,656527,31021,3963,RI
South Carolina,2011,154511,2999,1971,1333,6592,1000,1752,841,589,15476,16355,55,2371,3249,1379,1885,2454,878,652,3807,730,4483,471,2163,1522,915,204,1017,372,4241,598,11317,23102,271,6327,1008,833,3523,453,0,62,3324,8623,181,91,7879,2510,1680,341,632,34068,159187.4,4672655,2427409,119559,34952,SC
South Carolina,2012,154823,1665,2222,839,5979,1915,1590,697,435,11552,18570,198,2125,3802,643,1064,1924,2709,2077,3565,2313,2966,757,1407,1884,93,158,1025,917,6517,1052,10746,24764,656,4388,555,255,6497,538,0,816,3550,5351,566,298,9377,1629,1345,832,0,35558,167797.5,4719027,2453282,126390,28433,SC
South Carolina,2013,164851,1715,2054,1970,9781,2570,3174,313,417,15347,15856,855,2421,2828,295,979,1384,1852,1094,3540,2657,2988,1989,1274,1795,0,397,742,1283,6386,345,8362,23792,46,9940,1693,584,8892,1480,0,242,2952,5834,164,184,7352,2371,1347,1229,86,35713,170227.2,4766469,2500792,127261,37590,SC
South Carolina,2014,169700,3219,2298,991,5826,3455,4030,661,649,12368,15496,996,2854,2923,429,599,3312,1565,1462,4291,1620,4002,1111,1055,1495,294,323,499,950,4226,1237,11241,31188,0,5369,1115,304,7637,646,0,352,4113,6567,434,249,8860,5453,687,1249,0,37599,181483.1,4826858,2564448,119933,49767,SC
South Carolina,2015,169514,1854,900,1612,5915,2725,3355,214,262,16323,15548,285,4051,2033,1036,676,3007,1751,1006,4963,3002,3496,987,1309,2086,198,195,659,566,4951,177,9301,31369,189,6694,705,560,9489,628,0,70,5542,5987,1243,388,8736,751,1498,1222,0,39413,192966.8,4896006,2636738,132468,37046,SC
South Carolina,2016,163961,2823,1708,581,4846,1947,2941,146,1552,13371,16234,47,4512,2816,165,965,1312,1495,779,6900,3027,3206,621,760,1168,215,90,180,1143,3664,139,10230,30447,595,6634,1192,663,7865,708,0,590,3709,7373,424,0,8081,1943,2403,1243,508,40527,201138.8,4963031,2700035,124877,39084,SC
South Carolina,2017,166275,2133,2380,232,7618,1756,3427,464,322,14723,12686,408,3918,2940,154,826,2444,1606,516,3276,2607,2673,870,1144,3347,506,523,1369,1013,7658,524,11504,28542,76,4867,689,148,6964,284,0,82,4263,9001,842,14,8778,1420,3111,1627,0,42178,212034.1,5027102,2760166,127265,39010,SC
South Carolina,2018,184933,4636,1460,1382,12103,1622,6800,978,743,15772,16110,0,3454,3095,1036,1091,1408,1913,192,7826,4451,2721,366,895,2960,553,541,375,787,4921,944,12721,27734,498,5784,228,748,7040,1684,0,200,5666,5387,2112,439,6507,3842,1299,1643,266,43847,223256.9,5091702,2846388,139797,45136,SC
South Carolina,2019,174048,873,1704,579,7785,1506,2880,595,454,14136,16644,754,4210,1596,871,1043,3545,1721,833,6663,3094,2251,685,546,656,0,205,1087,146,6233,1581,10416,33940,971,5641,812,410,7227,993,0,547,4184,7631,548,336,10143,2112,1559,1702,0,45359,233948.4,5157702,2901536,128590,45458,SC
South Dakota,2011,26952,0,1422,659,1286,1021,0,0,0,101,69,186,267,285,4772,144,211,0,0,254,113,239,5342,129,354,232,1695,110,0,441,513,6,166,2060,84,40,15,57,7,529,0,0,1156,560,0,79,557,0,481,1310,44604,36741.9,823740,566480,29082,-2130,SD
South Dakota,2012,25188,0,435,227,1494,1744,2,0,0,970,122,78,74,210,2441,403,0,0,0,60,61,892,3568,34,474,248,2175,135,0,0,175,371,240,1725,64,21,667,515,0,158,0,507,1715,388,5,340,1026,131,314,979,45163,37659.4,833859,574966,21976,3212,SD
South Dakota,2013,29814,84,1691,0,1336,1690,0,0,26,464,191,25,349,286,3426,489,0,156,0,153,83,213,5375,0,82,344,2971,578,22,26,65,159,460,2916,90,248,362,326,0,107,0,767,1390,80,84,298,881,42,498,981,45219,38108.6,842751,581384,28794,1020,SD
South Dakota,2014,27824,0,1008,23,1920,1388,0,0,0,329,167,177,520,489,2531,842,161,106,0,130,186,86,4321,0,127,990,1411,531,80,11,330,697,163,1635,490,711,13,36,0,37,0,610,882,131,0,1453,198,0,541,2363,46927,39872.2,849670,589296,30997,-3173,SD
South Dakota,2015,26673,14,1240,486,1340,1200,32,0,0,263,268,92,1075,157,2290,308,31,0,0,207,0,190,3878,10,440,391,2606,353,0,36,28,0,366,2669,29,219,54,84,0,1138,0,404,1742,591,0,358,126,0,532,1426,48640,41570.7,854663,592591,25457,1216,SD
South Dakota,2016,31443,0,732,18,2929,820,0,0,0,758,128,108,757,844,2887,1123,52,127,0,26,271,145,4991,125,500,468,1803,98,0,0,389,89,100,1858,788,23,236,147,448,0,0,147,1946,662,0,720,976,131,1026,2047,48685,42049,863693,597414,29284,2159,SD
South Dakota,2017,25392,144,402,83,3599,1284,0,0,0,580,253,44,177,0,2479,332,0,1257,89,306,0,251,3510,14,384,217,2892,282,28,135,152,345,215,1751,111,105,71,34,0,15,0,264,1156,170,0,364,195,0,974,728,49738,43457.3,873732,601300,27361,-1969,SD
South Dakota,2018,26775,84,241,0,2073,797,0,0,0,2128,968,297,841,144,3275,906,57,408,0,144,0,150,3822,231,191,428,3735,56,56,0,299,359,188,1986,0,0,37,194,0,612,0,301,279,76,0,157,567,0,37,651,52592,46248.9,879386,609555,28522,-1747,SD
South Dakota,2019,26789,339,650,141,1778,818,0,0,0,550,436,112,1300,771,3613,581,0,0,0,290,0,128,5777,24,445,674,1620,34,116,349,92,0,419,1218,107,374,958,28,0,162,0,386,1080,199,0,76,280,0,391,473,53812,47738.1,887127,617232,27262,-473,SD
Tennessee,2011,170259,9326,1346,7393,7130,1372,150,155,307,15491,17507,0,8593,5645,387,1805,13884,1901,9,1135,1690,5983,445,9172,3795,43,631,883,132,1396,381,4921,9353,50,5944,3166,726,3360,14,5531,181,0,7009,200,38,6098,2852,1385,1213,131,37610,240717.7,6400298,3589041,153219,17040,TN
Tennessee,2012,174759,12116,2250,3306,8396,2473,936,176,180,15641,16012,787,7094,5591,617,2630,13202,2452,1040,1743,1525,4507,1178,10568,2694,308,432,735,271,783,751,6279,5904,7,6200,2495,1080,3329,26,4300,0,0,8716,784,133,8008,1876,3248,1622,358,39285,253613.1,6455752,3635195,162078,12681,TN
Tennessee,2013,183726,8500,3787,4753,7988,1570,233,108,924,18886,18553,2616,9006,3300,1762,1726,9676,6748,247,1836,1556,5950,1669,11146,3539,40,99,966,475,1352,60,2937,9730,58,5035,1286,818,3508,155,5568,284,0,12023,506,37,6612,2328,835,2809,126,39406,256016.1,6496943,3688630,158542,25184,TN
Tennessee,2014,180855,9640,2605,7625,8847,2482,390,427,747,17196,15713,288,8853,6087,835,613,9157,1126,207,2300,1753,6125,962,8166,5513,260,129,681,249,741,596,5614,12148,127,4627,2068,922,2555,1035,6164,282,0,10134,216,162,7979,2885,1943,1551,130,40778,266873.5,6544617,3772332,158626,22229,TN
Tennessee,2015,194175,10291,2513,6071,10032,1722,995,317,417,17853,13585,354,6764,7128,1153,3227,14772,2784,943,2664,4061,6454,1667,9473,2620,135,1850,954,454,1549,340,6972,11838,727,6802,2580,522,2472,455,4148,519,0,11934,1097,1397,6382,485,1044,1480,179,42599,280955.2,6595354,3859507,176497,17678,TN
Tennessee,2016,168329,7683,1449,5583,7996,1692,2042,185,295,14926,16367,219,9737,6736,646,1597,12562,2004,2799,794,2130,3954,2484,8739,3287,662,216,274,340,1659,159,4905,5933,61,7210,1486,647,2723,0,2173,207,0,11827,181,309,6681,2187,1249,1309,25,43591,289936,6651277,3951095,180988,-12659,TN
Tennessee,2017,191158,9523,2522,5843,7879,1823,2013,648,322,19470,16865,562,12376,4745,334,1796,13138,2614,586,1497,1109,6535,978,8830,3819,212,515,854,0,1209,1193,5413,8892,0,5934,2680,881,4677,47,2911,210,0,12904,652,235,11339,1789,996,1426,362,45193,303460.7,6714748,4032836,154626,36532,TN
Tennessee,2018,206725,8547,2886,4841,9682,5410,1784,53,203,26724,17439,148,9857,4928,588,796,13720,2226,576,1470,3592,4814,375,11641,5139,122,913,789,649,2231,366,5312,9388,285,6273,2130,2314,2504,183,6061,1722,0,12046,1186,77,8172,3245,1705,1492,121,47165,319689.7,6778180,4118341,172356,34369,TN
Tennessee,2019,194737,6294,1457,5252,11874,4674,740,689,157,21539,12668,532,8607,5630,857,1204,11500,1964,339,1744,1109,6548,1215,12011,2492,700,419,2101,297,2382,1094,6594,13551,0,5547,935,1453,1833,399,4872,490,0,15068,1240,336,8040,3821,1235,1188,46,48676,332472.7,6830325,4205777,155671,39066,TN
Texas,2011,501950,8747,20073,16461,58992,19126,2927,884,2276,35777,17401,4379,15064,10265,3236,12766,6616,25513,1357,9443,5035,15654,7691,6048,13473,537,3837,7793,459,7578,15225,26155,14956,809,12315,19302,3743,9107,1297,4075,1486,10788,0,5234,349,13231,15325,663,5982,2500,41245,1057757.5,25645504,14681432,399340,102610,TX
Texas,2012,495953,9993,18908,13781,62702,16616,2769,181,1189,31259,20362,2387,19672,8264,4934,12699,6040,29348,1293,4969,4813,9501,2803,6402,12319,1813,4794,8266,761,6797,16762,20274,22660,989,8728,26284,3827,10449,1763,4470,1264,10368,0,4610,113,17734,11630,1729,4192,2472,43407,1132222.1,26084120,15095912,397399,98554,TX
Texas,2013,535088,8404,19224,16844,66318,18979,2129,679,1435,32619,19988,1811,28900,10255,4033,9225,5496,29042,1053,10564,5391,9969,6721,7023,13310,649,3947,9526,1449,8689,22695,19935,14589,1062,11290,29169,4362,10205,1254,7217,1290,14363,0,5684,0,14313,11124,1578,6646,4640,43797,1159721.6,26479646,15529989,400115,134973,TX
Texas,2014,526214,6437,18001,11926,63591,18277,3110,1411,1266,40930,19023,3120,23258,6235,6444,11585,5990,23805,1385,9291,6208,12267,6946,12308,11921,659,3343,7050,1784,7015,17262,21347,16934,665,11841,25096,4772,12193,1852,6569,2041,15159,0,4688,568,18454,10450,2328,7762,1647,46312,1248709.9,26963092,16000512,426724,99490,TX
Texas,2015,547117,7167,16067,14539,65546,22587,3973,2051,1423,33670,20924,995,21927,9413,5874,9952,4884,31044,1144,10839,8279,13919,4956,13476,17273,2210,4486,7822,1407,11141,16056,26287,15869,976,12077,25555,3906,12984,1060,5617,762,13199,0,6583,395,18429,9155,2083,4393,2743,46555,1278809.8,27468531,16414591,441116,106001,TX
Texas,2016,526109,6915,20322,11986,69945,21596,1834,2012,1624,31145,16174,2668,21848,10084,6600,10670,7090,27998,1544,7112,5636,10036,6795,8825,13946,1974,6201,6499,1542,8723,13041,18209,12463,2026,9363,30532,3704,11769,1361,7969,860,15565,0,9082,252,19660,14335,915,4927,732,45803,1278552.1,27914064,16685139,438180,87929,TX
Texas,2017,514592,10235,14875,14222,63174,20023,2363,297,1307,33740,16182,2536,26214,9510,6086,11649,6561,28700,648,9793,5502,7030,8715,11199,13881,650,2689,7599,638,7460,16395,20664,13288,1605,13300,20573,3725,12684,10,6123,1498,11630,0,9131,662,15436,14646,1353,7443,948,48402,1369329.5,28291024,17102707,461095,53497,TX
Texas,2018,553584,5945,18628,14377,86164,21509,3762,1275,1059,37262,14235,3494,19241,9704,6379,12049,3841,29108,815,13777,5528,8070,7291,8663,21257,1626,2959,6215,1166,5906,17670,18925,17954,2456,9600,24590,6457,9143,933,8806,1979,12229,0,6287,569,18731,16855,924,5844,2327,51144,1463962.2,28624564,17605335,455638,97946,TX
Texas,2019,548062,8791,21205,12341,82235,18189,2085,930,711,41238,24209,2836,23747,6244,3306,12823,6239,24513,1212,8660,8277,11061,5949,6316,8085,2136,3842,10529,2098,10319,23425,18078,15838,944,8975,23535,4430,9352,556,9240,1918,9833,0,10072,445,18973,15128,1059,4824,1311,52829,1531346.5,28986794,18024338,447016,101046,TX
Utah,2011,81365,486,6585,422,18237,3986,562,0,132,1643,1052,7538,1447,545,290,1146,611,494,0,342,959,1099,939,143,511,1241,195,4315,34,506,1707,1937,1653,2,2584,150,2037,1496,0,309,128,549,4507,0,122,2413,4825,270,158,1058,34193,96245.3,2814797,1664426,71509,9856,UT
Utah,2012,83615,126,7966,361,15286,5350,142,0,0,2428,1142,5129,1588,475,2791,398,217,345,380,613,1503,1670,385,284,1553,1057,489,5391,507,437,686,2129,842,175,1875,1338,4089,944,351,60,47,863,3605,0,39,1369,3529,0,1445,2216,36130,103120.6,2854146,1706060,79652,3963,UT
Utah,2013,95862,574,5259,1149,15794,7051,379,231,0,3142,2626,7484,1183,468,231,626,142,569,227,792,1386,1656,587,510,1825,1080,786,7708,0,434,1470,2676,779,217,1770,1407,2757,885,795,971,96,1263,5635,0,329,2279,4316,0,618,3700,36715,106427.3,2898773,1753371,90059,5803,UT
Utah,2014,87376,365,8362,119,14510,4111,173,0,395,2920,1139,7021,1227,535,568,193,0,220,162,304,1506,629,904,752,2174,898,535,6612,119,473,1621,2059,1172,125,1893,614,2655,1110,35,944,0,361,5780,0,138,2332,5274,44,543,3750,38505,113140.9,2938327,1803953,78713,8663,UT
Utah,2015,93492,369,7650,230,18154,3964,295,61,186,2383,1032,6413,1374,501,301,692,220,268,152,672,1029,575,519,1145,1221,2115,264,5073,340,1078,1645,1853,1648,254,1623,1214,1838,2710,0,323,496,1122,8698,0,193,1628,5426,138,1798,2609,40874,121954.1,2983626,1865926,82027,11465,UT
Utah,2016,103217,125,9140,1136,23034,3615,1024,184,490,2707,1541,9520,1440,1349,373,510,1142,878,63,812,390,1340,811,186,2103,1637,523,5181,0,702,871,2511,1921,1266,833,1194,2790,1992,0,766,795,964,7467,0,221,1392,5074,51,398,755,42342,128900.6,3044241,1933422,84489,18728,UT
Utah,2017,97392,644,8144,177,17020,4625,283,0,501,1044,2218,6742,1810,829,81,367,1068,317,151,1127,650,604,1716,361,2070,2043,580,5948,0,976,1781,1770,1253,2184,1944,919,4102,987,0,1259,0,972,6536,0,204,3187,5270,142,1064,1722,44142,136996.8,3103540,1993340,88294,9098,UT
Utah,2018,97797,315,6827,896,18025,4181,720,61,149,2743,2665,8574,1737,355,754,964,368,241,98,743,1909,1477,531,216,977,1548,377,4383,269,646,1014,3413,767,482,1382,127,5136,1104,50,246,318,814,7528,0,0,1526,8186,75,1346,1534,46984,148240.6,3155153,2068131,90918,6879,UT
Utah,2019,94309,1027,6301,888,17821,7856,2830,0,252,2451,668,6752,4238,2256,929,552,194,1046,0,1152,545,748,770,168,995,1294,640,4423,222,588,663,2073,1809,147,1455,775,2873,478,572,1295,16,1622,4871,0,233,922,4481,322,547,1549,48978,156896.3,3203383,2127017,86562,7747,UT
Vermont,2011,19740,0,310,0,819,529,2105,107,27,366,101,0,386,258,0,7,627,41,322,361,2378,335,206,0,69,0,0,15,2244,962,56,3723,250,0,383,0,124,389,401,21,0,327,185,182,0,740,156,53,137,38,43774,27455.2,627197,416949,18104,1636,VT
Vermont,2012,24332,16,127,0,1112,382,1626,0,116,966,56,0,230,68,30,0,1243,73,883,862,3318,284,315,0,23,147,0,17,2893,833,74,4780,328,0,214,11,26,935,341,124,39,193,493,81,0,728,98,0,151,96,45334,28395.7,626361,421809,19977,4355,VT
Vermont,2013,23079,27,138,11,896,751,1527,48,169,644,132,97,388,97,228,0,185,35,697,311,4121,92,9,53,176,345,200,152,3584,558,110,3019,553,0,455,0,268,818,190,14,0,114,509,436,0,416,386,0,52,68,45912,28768.9,626603,425029,21767,1312,VT
Vermont,2014,22410,0,111,0,1222,645,1167,16,0,1090,152,0,224,134,61,39,176,0,538,605,4462,181,2,26,67,413,0,47,2572,616,105,2554,196,32,76,62,252,1180,864,197,147,151,462,330,0,694,358,155,0,29,47766,29886.8,625693,428938,20309,2101,VT
Vermont,2015,21215,245,69,0,968,376,1379,70,286,442,410,79,265,0,97,18,199,138,999,561,2840,765,10,0,0,67,0,0,2496,1607,83,3034,326,0,377,0,81,327,750,118,54,435,144,175,0,274,636,0,0,15,49348,30882.3,625810,432508,22082,-867,VT
Vermont,2016,21221,0,337,0,1018,350,1076,29,62,876,14,0,187,3,82,0,66,0,988,540,3731,59,7,0,45,0,0,0,3285,1393,60,3186,331,41,118,0,395,1449,262,38,619,6,7,77,0,242,165,23,54,0,50363,31445,624366,433924,23524,-2303,VT
Vermont,2017,21582,0,132,0,1246,689,839,14,261,1645,80,0,1317,0,80,61,0,149,624,278,3975,352,75,0,0,21,101,301,1690,699,60,2758,291,0,44,14,344,483,432,87,32,179,485,130,0,636,181,48,106,643,51632,32276.9,625132,436223,20872,710,VT
Vermont,2018,26208,124,205,0,1380,649,2251,0,134,2105,170,0,75,31,53,0,740,24,455,357,3819,107,461,0,126,0,27,110,2877,1343,101,4535,266,0,201,71,125,520,235,178,0,305,427,329,0,903,165,0,179,45,53493,33422.7,624802,437913,20827,5381,VT
Vermont,2019,20808,77,41,0,1048,687,798,0,253,637,285,81,670,99,56,0,12,0,565,316,4045,103,56,0,113,0,14,128,2076,799,184,3276,90,0,97,0,152,1401,216,257,0,63,1082,41,0,527,413,20,0,30,55288,34502.3,624046,441120,22605,-1797,VT
Virginia,2011,251011,4930,4679,645,19371,4908,5376,961,6854,17773,8715,434,4000,2703,1503,892,3630,2496,2855,22051,5386,7323,834,1682,2277,617,256,1717,1344,7327,1014,12455,22753,462,9570,853,3499,12009,1897,6612,908,7482,11655,1426,173,0,4615,9041,858,190,47764,387003.9,8102437,4802678,225216,25795,VA
Virginia,2012,244924,2515,2420,445,14780,5352,2725,2279,10964,19574,9535,652,7089,2663,221,1144,3908,1638,1144,23925,3767,2982,2294,1344,1914,658,357,973,535,9073,947,15893,25575,852,5622,2810,1541,14190,1605,7936,35,6189,12944,2092,423,0,4160,3839,1258,143,49571,405863.9,8187456,4856886,235882,9042,VA
Virginia,2013,260280,4894,3518,790,16513,4048,4448,1216,9389,23161,12566,327,6518,3025,989,2719,3273,1318,890,29736,5225,3243,1337,1233,2811,404,819,637,449,9152,676,14647,22524,1651,5821,1534,455,13613,1711,9525,88,5372,12790,2195,349,0,5051,6047,1524,59,48838,403198.4,8255861,4898765,234320,25960,VA
Virginia,2014,257092,2654,3605,57,16013,5487,2185,367,12511,22478,8802,679,3626,2811,746,1859,3655,2041,1043,28071,4821,2608,3606,1999,2856,389,753,1251,694,9182,525,16980,22191,444,7651,918,1464,14296,1350,5780,158,6832,13337,2554,255,0,5025,8620,1716,147,50734,421873.6,8315430,4953354,259946,-2854,VA
Virginia,2015,274582,2888,2181,856,24500,3804,3594,1199,10969,23691,9628,272,9699,2442,1204,1724,2802,3993,1548,28155,3632,3421,2788,1920,3048,27,971,639,865,9447,973,18267,18298,214,5961,2219,135,13379,1623,8906,216,9637,16685,1763,680,0,4134,7673,1645,267,52707,441016.7,8367303,5060290,264670,9912,VA
Virginia,2016,258992,2424,3584,519,17473,3269,5158,1382,8692,19439,6319,148,7719,2276,229,771,4959,2296,1232,28394,5442,4722,1194,891,2786,106,1950,2305,641,7715,2067,14827,22598,80,7689,3693,904,14122,1270,8354,142,7491,15873,1507,872,0,4925,6618,1877,48,53744,452400.5,8417651,5142712,273176,-14184,VA
Virginia,2017,244807,2341,2587,1184,14509,4644,3368,2107,10088,17864,8708,107,6515,1565,1535,2771,2765,2705,1135,25578,3493,2991,2010,1060,2657,227,1054,1691,1310,8992,2344,12614,26277,222,4754,3453,511,13350,1453,6923,494,4121,15596,2123,963,0,5488,5294,961,305,55582,470835.7,8471011,5218115,259547,-14740,VA
Virginia,2018,269652,3426,4162,1002,21210,4557,3254,1306,11821,20272,7894,166,7025,2259,1388,1875,2431,2609,535,28366,5622,3135,1616,2832,4988,0,407,1198,1464,9605,1394,17983,23916,470,6308,1778,497,13013,1810,8776,223,7963,14918,2847,607,0,6404,2423,1631,266,57898,492764.3,8510920,5311110,257704,11948,VA
Virginia,2019,261792,4028,2513,1011,16994,4588,2838,1187,9540,21432,9246,659,6562,2413,1827,973,2619,2609,856,27172,5480,6012,1033,1512,3137,1211,556,2302,655,9511,1468,15618,26435,158,5498,1486,1042,12284,1098,9721,122,5310,13924,1736,1633,0,6580,5518,1518,167,59509,509201.3,8556642,5407314,271526,-9734,VA
Washington,2011,197301,1821,12397,756,38421,3938,1026,0,358,6094,8705,10895,2062,2303,1000,2820,1271,1016,1313,1899,1580,3720,1543,1110,3307,2125,673,4925,824,2006,1569,4512,3870,189,2686,765,29168,2296,463,1519,227,2342,15491,4789,119,4233,0,157,1491,1507,44670,304986.9,6827479,3814305,182306,14995,WA
Washington,2012,205927,1507,8362,1413,45597,5195,2901,100,773,9370,6363,10604,4298,1089,1159,2544,1368,1646,532,1191,2911,3470,2703,615,2802,2919,682,5671,309,2300,872,5562,4088,217,3192,1223,25525,3397,97,2727,94,3206,14196,5298,223,3839,0,215,1168,394,47728,329258.6,6898599,3909210,170817,35110,WA
Washington,2013,200247,686,10591,2088,37150,5420,814,0,621,7437,6831,9196,6827,1521,1451,1285,2152,343,716,3312,2192,2437,3477,539,3420,3134,1353,3772,297,2121,1420,3728,4541,551,2774,2372,27560,2266,652,1947,1483,2054,13742,5536,167,3592,0,89,4190,400,48280,336333.5,6966252,3991724,184844,15403,WA
Washington,2014,208447,1640,8931,1406,40085,6779,1400,624,372,7190,4536,12825,4984,1999,1943,2889,1249,1203,745,1729,2003,2276,1788,485,2992,4294,675,4969,91,2038,2461,6630,4868,905,3496,1876,26582,3117,400,3177,1577,967,12528,4836,690,6427,0,258,2129,1383,51481,363326.7,7057531,4094309,188846,19601,WA
Washington,2015,222610,580,9860,1146,45609,7258,586,39,407,10822,5415,10311,5794,1611,1002,2728,875,632,655,3844,2600,2578,3503,916,2535,4936,301,4820,681,3214,878,4983,3105,1283,2654,3736,32570,2857,116,2469,457,2794,12829,5827,180,5901,0,1098,2860,755,53843,385904.8,7167287,4199112,171364,51246,WA
Washington,2016,247857,1465,12801,823,51485,13012,1309,277,748,9093,2804,11619,7422,1296,784,2568,2042,1109,266,2733,4715,4472,4153,689,3327,4707,1428,3551,785,3287,2232,7083,7250,2021,2834,2041,32384,1556,373,1374,1156,3672,16005,5404,743,3834,0,319,1940,866,55762,407060.4,7299961,4310119,183119,64738,WA
Washington,2017,248400,1605,11733,1074,52484,8473,1310,943,1441,10311,5375,9963,8848,1171,867,2249,394,2401,564,2623,3690,3834,3192,245,2985,4593,849,4398,405,3702,2156,6217,6893,1249,3520,3507,28013,4611,1606,3920,279,1295,14096,7603,503,7976,0,547,2106,581,58400,433795.8,7427951,4429973,192323,56077,WA
Washington,2018,253970,495,14252,953,55467,10122,1785,131,1837,8084,5899,11911,5382,1118,647,1318,475,1278,421,4526,4418,3607,2131,614,2837,4467,1354,4222,580,4488,1950,7539,5432,1414,3080,3423,31642,3105,225,2025,163,2567,18425,7466,8,5887,0,182,3381,1237,62185,468055.1,7526793,4542520,215563,38407,WA
Washington,2019,221846,1060,8263,83,46791,6829,3098,0,1510,7925,2611,12599,3829,2244,644,1924,953,1298,864,2017,3526,3703,2378,136,1938,6017,1780,2556,2011,824,1137,6885,1479,904,2897,1383,33712,4833,373,2327,18,3115,18528,5440,391,6656,0,275,1456,626,64766,493127.9,7614024,4647252,194001,27845,WA
West Virginia,2011,49323,221,50,225,1442,124,594,89,300,2949,1296,120,1331,210,0,0,515,326,45,7515,236,459,0,0,309,60,78,293,160,1431,0,2017,3865,0,8545,97,132,4205,284,1857,0,546,1574,114,23,5561,83,0,42,0,34121,63349.2,1856606,909035,45555,3768,WV
West Virginia,2012,46653,477,79,0,1231,104,143,674,294,1919,1108,181,220,328,68,39,2249,90,35,5352,164,778,20,0,59,0,0,229,129,1213,81,1721,4683,175,6757,520,118,5208,0,1098,36,1061,622,0,54,6317,297,0,470,252,35105,65206.2,1857446,918927,47228,-575,WV
West Virginia,2013,51250,196,62,67,1568,92,391,421,561,3018,1320,178,535,335,0,0,1977,0,0,8320,62,978,232,0,153,64,176,10,328,1527,271,1197,2230,0,9284,111,103,5216,0,1425,0,1235,1199,177,27,6045,49,0,110,0,34929,64785,1854768,913619,48370,2880,WV
West Virginia,2014,46160,144,298,526,1552,877,244,185,1078,2815,690,0,182,507,0,0,1797,128,0,5834,150,347,147,184,390,252,0,28,0,1072,0,865,2579,46,8093,208,163,4834,0,639,0,619,1967,61,9,6334,0,0,316,0,36131,66863.6,1850569,911516,48804,-2644,WV
West Virginia,2015,42078,240,0,7,875,491,570,231,460,2867,777,45,349,747,8,103,1871,0,156,5308,126,524,371,249,367,0,0,0,0,221,161,285,1846,0,6802,177,348,3925,123,1166,0,968,967,483,147,7400,223,0,94,0,37036,68269.1,1843332,904242,51823,-9745,WV
West Virginia,2016,47185,284,57,195,1095,464,631,0,490,1992,1650,48,354,343,64,205,1654,357,597,7100,21,572,0,152,123,39,0,293,135,481,81,1320,2419,134,7281,12,0,6226,0,435,124,1903,1345,179,0,6114,216,0,0,0,37070,67928.7,1832435,890105,51456,-4271,WV
West Virginia,2017,39886,239,13,0,563,463,41,360,287,2635,649,119,194,492,182,405,904,157,39,4715,197,805,161,346,0,26,287,30,217,534,0,547,2944,0,5544,186,30,4945,91,612,0,1266,2175,456,0,5388,469,0,173,0,38891,70729.9,1818683,888888,43321,-3435,WV
West Virginia,2018,43799,83,272,288,524,798,639,419,328,1722,582,0,564,1227,0,113,1061,572,74,3876,384,321,70,0,71,0,0,27,0,546,35,640,1889,0,7299,49,135,6291,0,2329,45,2631,516,111,0,6646,185,0,437,0,41154,74321.6,1805953,897415,46546,-2747,WV
West Virginia,2019,39100,245,356,120,940,266,0,127,154,3052,658,30,380,178,119,45,1518,0,223,3976,425,316,433,0,361,0,96,64,37,527,0,546,2515,0,4985,117,53,5706,124,2882,0,402,927,0,19,6008,129,0,41,0,42242,75834.6,1795263,895190,39908,-808,WV
Wisconsin,2011,107899,708,4045,335,6637,2592,993,219,123,4338,1745,566,25521,4017,3306,418,1040,850,12,147,733,5623,17927,983,2090,143,483,663,480,378,714,2213,2120,1383,1358,118,1057,1294,368,377,590,744,1984,890,342,2573,1555,1090,0,14,41170,234910,5705840,3474418,105200,2699,WI
Wisconsin,2012,98623,323,3257,253,5347,1600,657,296,15,4937,970,360,22285,2480,4161,1160,635,598,233,1306,489,3917,18965,238,1263,784,324,1163,3,606,526,2033,2939,284,2610,289,945,1563,144,1053,329,1051,2765,900,62,1267,1208,0,0,30,43027,246150.8,5720825,3499405,97223,1400,WI
